sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6361,荏原製作所,プライム（内国株式）,機械,4360.0,-4.59518599562363,-12.079048195200649,-24.658717815794017,3672000.0,16009920000.0,True,2015187640000.0,True
6506,安川電機,プライム（内国株式）,電気機器,4475.0,-4.78723404255319,-9.577692463123865,-12.819014221702707,5090900.0,22781777500.0,True,1193437750000.0,True
5334,日本特殊陶業,プライム（内国株式）,ガラス・土石製品,7970.0,-4.585178977612836,-7.946407946407952,-19.29113924050633,1826800.0,14559596000.0,True,1588004328400.0,True
7012,川崎重工業,プライム（内国株式）,輸送用機器,2428.5,-3.745541022592147,-5.6893203883495165,-14.263018534863193,16291100.0,39562936350.0,True,407796148500.0,True
