sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,revenue_cagr_pct,profit_cagr_pct,profit_turnaround,equity_ratio_pct,listing_years,pbr,sector_avg_pbr,shares_growth_pct,unmet_conditions,result
3996,サインポスト,スタンダード（内国株式）,情報・通信業,2026-02-28,個別,207.0,2648895165.0,139952.3076923077,10.320455034915454,,True,61.7,8.815879534565367,1.4094088628669117,3.3753130965676856,0.028140400273746202,,全条件充足
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,不動産業,2025-12-31,連結,75.0,1785615000.0,189853.84615384616,15.596934706098441,156.58461385597664,False,58.3,20.982888432580424,0.7587458363024708,1.4817222223606543,0.0,上場からの年数,8/9条件充足
3909,ショーケース,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,193.0,1965820800.0,21295.384615384617,19.590552170820175,11.547892091163048,False,70.8,11.488021902806297,1.1673561782286634,3.3753130965676856,0.0,出来高（流動性）,8/9条件充足
7782,シンシア,スタンダード（内国株式）,精密機器,2025-12-31,連結,463.0,3177198600.0,3609.230769230769,13.09762720645422,45.8078354409371,False,52.35999999999999,9.73305954825462,1.1271194161056255,2.6071605547409225,0.0,出来高（流動性）,8/9条件充足
2330,フォーサイド,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,78.0,3407640912.0,267100.0,15.627854659064933,27.345731112979642,False,65.3,23.901437371663246,1.107100848411916,3.3753130965676856,0.0,上場からの年数,8/9条件充足
7034,プロレド・パートナーズ,プライム（内国株式）,サービス業,2025-10-31,連結,367.0,4111060600.0,33086.153846153844,35.499447810439875,75.3204404537005,False,47.1,8.153319644079398,0.34569101783355916,2.28002607789068,0.055378898853120084,自己資本比率,8/9条件充足
3935,エディア,スタンダード（内国株式）,情報・通信業,2026-02-28,連結,680.0,4235040000.0,56658.46153846154,16.912821770875276,38.327275553486075,False,57.99999999999999,10.401095140314853,2.6214181769338425,3.3753130965676856,0.4840271055179146,株価,8/9条件充足
4840,トライアイズ,スタンダード（内国株式）,サービス業,2025-12-31,連結,545.0,4523500000.0,67581.53846153847,9.118271562464987,,True,86.4,24.487337440109513,1.0368621870674966,2.28002607789068,0.0,上場からの年数,8/9条件充足
6494,ＮＦＫホールディングス,スタンダード（内国株式）,機械,2026-03-31,連結,97.0,4728168000.0,457643.07692307694,17.294633791337933,16.745178561722064,False,71.39999999999999,26.650239561943874,0.7229742912871238,3.7051450920808278,10.653560645615311,上場からの年数,8/9条件充足
3134,Ｈａｍｅｅ,スタンダード（内国株式）,小売業,2026-04-30,連結,320.0,5224992000.0,89876.92307692308,13.261566331523845,-24.37478743087651,False,53.5,11.403148528405202,0.7138145666756422,2.4548661579352062,0.1945214894087055,経常利益成長率,8/9条件充足
4936,アクシージア,スタンダード（内国株式）,化学,2025-07-31,連結,326.0,7858882000.0,49281.53846153846,23.533405705358245,-22.119326600918953,False,79.10000000000001,5.563312799452429,1.0374635713995288,1.2300687980843452,-4.211864743513328,経常利益成長率,8/9条件充足
8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,サービス業,2026-03-31,連結,501.0,8156380200.0,36835.38461538462,14.407078636011938,28.962633054829247,False,50.4,19.734428473648187,1.8624968259564603,2.28002607789068,0.0,上場からの年数,8/9条件充足
9160,オンザページ,スタンダード（内国株式）,サービス業,2025-12-31,連結,330.0,8274121020.0,31507.69230769231,18.46126901087708,36.087930709198865,False,27.500000000000004,3.2361396303901437,0.8184865066450359,2.28002607789068,0.2923760000000053,自己資本比率,8/9条件充足
1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,2025-12-31,連結,178.0,16220606000.0,368710.76923076925,55.7454510768014,49.7846137507383,False,70.1,10.735112936344969,1.4525436698282042,1.4817222223606543,0.0,時価総額,8/9条件充足
6572,オープングループ,プライム（内国株式）,サービス業,2026-02-28,連結,283.0,17849939170.0,255883.07692307694,8.383942969424485,33.34600370745693,False,54.2,8.487337440109513,1.6776003194312268,2.28002607789068,0.8393259684407406,時価総額,8/9条件充足
