sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
5110,住友ゴム工業,プライム（内国株式）,ゴム製品,2099.0,-3.182656826568264,-5.599280413762086,-10.35660901131753,3298000.0,6922502000.0,True,552127257000.0,True
