sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
2148,アイティメディア,プライム（内国株式）,サービス業,2026-03-31,連結,1232.0,26023412800.0,51076.92307692308,100.0,8.116883116883116,13.21,82.19999999999999,469.92724571068345,2.713865239979829,21.240546911788662,100.0,0.0,全条件充足
2379,ディップ,プライム（内国株式）,サービス業,2026-02-28,連結,1840.0,110657600000.0,303924.6153846154,143.0,7.771739130434782,16.400000000000002,73.7,276.658050113752,38.81401351223792,16.61313669540056,95.0,50.526315789473685,全条件充足
6307,サンセイ,スタンダード（内国株式）,機械,2026-03-31,連結,485.0,4359034500.0,20700.0,30.0,6.185567010309279,15.4,71.7,294.3996189484659,56.85420147248497,14.835368718240845,30.0,0.0,全条件充足
1997,暁飯島工業,スタンダード（内国株式）,建設業,2025-08-31,個別,4050.0,8910000000.0,2195.3846153846152,245.0,6.049382716049383,11.1,68.89999999999999,248.67772115442654,23.327975778415922,12.335363438169116,110.0,122.7272727272727,全条件充足
7595,アルゴグラフィックス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1347.0,107760000000.0,229980.0,80.0,5.939123979213066,36.2,60.3,233.8642292929287,54.85746006806704,15.02288293607339,80.0,0.0,全条件充足
1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2026-03-31,個別,2199.0,18601341000.0,17706.153846153848,130.0,5.911778080945885,24.4,74.9,218.4187850064627,50.445992577641775,21.486995282814732,130.0,0.0,全条件充足
9744,メイテックグループホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,3422.0,266916000000.0,346141.53846153844,196.0,5.727644652250146,30.86,54.3,296.7731421121252,28.510360276274028,14.45535493804744,196.0,0.0,全条件充足
2124,ジェイエイシーリクルートメント,プライム（内国株式）,サービス業,2025-12-31,連結,996.0,164894971200.0,601727.6923076923,55.0,5.522088353413655,41.5,72.3,320.49288192367504,85.45388701110575,25.348781704962136,36.0,52.77777777777777,全条件充足
6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,2026-03-31,連結,1018.0,25448167600.0,48792.307692307695,56.0,5.50098231827112,10.8,88.1,532.1293313879248,103.44787680533267,21.886726725108858,56.0,0.0,全条件充足
5015,ビーピー・カストロール,スタンダード（内国株式）,石油・石炭製品,2025-12-31,個別,1002.0,23021139378.0,11152.307692307691,54.0,5.389221556886228,10.5,77.60000000000001,425.2356533102473,32.44415532777851,10.630904512196592,46.0,17.391304347826097,全条件充足
5729,日本精鉱,スタンダード（内国株式）,非鉄金属,2026-03-31,連結,1872.0,4878244800.0,29638.46153846154,100.0,5.3418803418803416,30.8,62.5,249.06931467667675,139.01701745154247,14.87957394309796,400.0,-75.0,全条件充足
6535,アイモバイル,プライム（内国株式）,サービス業,2025-07-31,連結,511.0,29713213068.0,464726.1538461539,27.0,5.283757338551859,18.7,59.3,218.42925219941347,85.71428571428572,19.198253437383872,26.0,3.8461538461538547,全条件充足
8613,丸三証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,個別,1326.0,89369748000.0,272390.76923076925,70.0,5.279034690799397,10.13,57.98,207.7046189302519,16.36314943760042,24.74108170310702,70.0,0.0,全条件充足
8624,いちよし証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,1789.0,67858559000.0,137746.15384615384,89.0,4.974846282839575,15.0,56.2,203.83256205300802,25.460670716145174,25.06204483502177,89.0,0.0,全条件充足
7818,トランザクション,プライム（内国株式）,その他製品,2025-08-31,連結,1197.0,34444153800.0,190209.23076923078,59.5,4.970760233918129,21.6,82.6,452.664482363628,60.179803580656625,20.78566658939648,57.0,4.385964912280693,全条件充足
9416,ビジョン,プライム（内国株式）,情報・通信業,2025-12-31,連結,1055.0,53740223000.0,383621.53846153844,52.0,4.928909952606635,23.6,69.19999999999999,344.125656959238,115.52791730017789,16.572090222592806,50.0,4.0000000000000036,全条件充足
5445,東京鐵鋼,プライム（内国株式）,鉄鋼,2026-03-31,連結,2042.0,51735938430.0,134213.84615384616,99.999996,4.897159451518119,13.1,78.8,336.0098657166347,9.761079756086488,16.60049627791563,300.0,-66.666668,全条件充足
3640,電算,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2891.0,16875345200.0,12269.23076923077,140.0,4.842615012106537,30.9,63.3,215.5632142951172,61.715433459241844,22.497601944084973,140.0,0.0,全条件充足
3393,スターティアホールディングス,プライム（内国株式）,卸売業,2026-03-31,連結,3000.0,30721200000.0,25967.69230769231,145.0,4.833333333333333,29.0,54.0,220.54497428477634,48.58522958185798,13.630566903089086,145.0,0.0,全条件充足
5195,バンドー化学,プライム（内国株式）,ゴム製品,2026-03-31,連結,2493.0,110223009000.0,58783.07692307692,120.0,4.813477737665464,12.1,70.19999999999999,203.4719947592532,27.215608465608465,10.123514762236178,120.0,0.0,全条件充足
4743,アイティフォー,プライム（内国株式）,情報・通信業,2026-03-31,連結,1687.0,47087375300.0,79930.76923076923,80.0,4.742145820983995,13.89,73.6,330.38203701634995,35.71548922430505,16.703552512570667,80.0,0.0,全条件充足
7775,大研医器,スタンダード（内国株式）,精密機器,2026-03-31,個別,429.0,13659360000.0,27961.53846153846,20.0,4.662004662004662,12.1,68.2,258.20481753315795,20.497074917542335,12.414944965418274,20.0,0.0,全条件充足
4928,ノエビアホールディングス,プライム（内国株式）,化学,2025-09-30,連結,4935.0,168559860000.0,101021.53846153847,230.0,4.660587639311044,15.0,70.3,496.4354625774347,26.236542362303016,17.11111797787529,230.0,0.0,全条件充足
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業,2026-03-31,個別,1140.0,12910500000.0,2896.923076923077,53.0,4.649122807017544,12.6,84.7,599.5973581273154,15.386714485153895,24.75719214922445,53.0,0.0,全条件充足
4767,テー・オー・ダブリュー,スタンダード（内国株式）,サービス業,2025-06-30,連結,395.0,19342792920.0,197344.61538461538,18.3,4.632911392405063,11.8,69.5,315.84855865259465,45.64801445566078,12.10671739717835,15.0,21.999999999999996,全条件充足
5208,有沢製作所,プライム（内国株式）,化学,2026-03-31,連結,2647.0,88947141000.0,226810.76923076922,122.0,4.60899131091802,10.1,62.5,202.66878320150775,31.063612522917673,10.279578212982965,122.0,0.0,全条件充足
1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,2026-03-31,個別,959.0,12251225000.0,19475.384615384617,44.0,4.588112617309697,16.1,71.0,453.0676199153852,43.52791476039211,20.75920231979395,44.0,0.0,全条件充足
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,572.0,49192000000.0,538118.4615384615,26.0,4.545454545454546,27.800000000000004,83.6,353.52561199017595,52.232254846616975,25.449677846150426,26.0,0.0,全条件充足
4481,ベース,プライム（内国株式）,情報・通信業,2025-12-31,連結,3390.0,63749628000.0,135324.61538461538,153.0,4.513274336283186,30.7,75.3,375.5446153329598,63.889872627793444,26.39063486161592,117.0,30.76923076923077,全条件充足
6436,アマノ,プライム（内国株式）,機械,2026-03-31,連結,3990.0,283713454710.0,253329.23076923078,180.0,4.511278195488721,14.7,71.8,287.431070988157,49.006577780780034,12.779159842916807,180.0,0.0,全条件充足
9739,ＮＳＷ,プライム（内国株式）,情報・通信業,2026-03-31,連結,2805.0,41794500000.0,25141.53846153846,125.0,4.45632798573975,10.1,76.9,454.89560835133193,20.664181165423923,10.089450897369877,125.0,0.0,全条件充足
6417,ＳＡＮＫＹＯ,プライム（内国株式）,機械,2026-03-31,連結,2021.5,464945000000.0,989030.7692307692,90.0,4.452139500371011,17.599999999999998,86.5,826.6743358377971,111.19176968311395,34.86616334934797,90.0,0.0,全条件充足
6196,ストライクグループ,プライム（内国株式）,サービス業,2025-09-30,個別,1350.0,25924050000.0,319480.0,60.0,4.444444444444445,23.6,86.7,696.5550458896882,124.85088272732305,31.171956812572986,180.0,-66.66666666666667,全条件充足
7722,国際計測器,スタンダード（内国株式）,精密機器,2026-03-31,連結,789.0,11203800000.0,39370.769230769234,35.0,4.435994930291509,12.6,60.0,260.7180767134292,34.331249937095535,13.952420198603727,35.0,0.0,全条件充足
6929,日本セラミック,プライム（内国株式）,電気機器,2025-12-31,連結,3730.0,101571630000.0,118870.76923076923,165.0,4.423592493297587,14.4,84.39999999999999,857.7998017839444,27.938009176889224,22.792314730100642,165.0,0.0,全条件充足
4641,アルプス技研,プライム（内国株式）,サービス業,2025-12-31,連結,877.0,18194242000.0,139750.76923076922,38.333332,4.370961459521094,20.4,69.5,269.03318328561875,34.099948810004534,10.251684737152438,108.0,-64.50617407407407,全条件充足
4318,クイック,プライム（内国株式）,サービス業,2026-03-31,連結,873.0,49369920444.0,134969.23076923078,37.666668,4.314624054982818,22.4,74.7,284.7908478247285,43.8044089633387,13.51134496201151,71.0,-46.94835492957746,全条件充足
3912,モバイルファクトリー,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,1144.0,10210766280.0,8770.76923076923,49.0,4.283216783216783,15.1,77.5,423.5678909243562,18.285511945050903,32.721197522046225,44.0,11.363636363636353,全条件充足
4792,山田コンサルティンググループ,プライム（内国株式）,サービス業,2026-03-31,連結,1811.0,36031656000.0,23978.46153846154,77.0,4.251794588625069,15.2,59.7,344.9020426890138,82.3908747872455,14.004104915884788,77.0,0.0,全条件充足
7608,エスケイジャパン,スタンダード（内国株式）,卸売業,2026-02-28,連結,837.0,7106216211.0,81643.07692307692,35.5,4.241338112305854,21.8,78.0,453.8217847901841,149.78383275844664,11.458012477582194,47.0,-24.468085106382976,全条件充足
2670,エービーシー・マート,プライム（内国株式）,小売業,2026-02-28,連結,2730.0,675999700740.0,709327.6923076923,115.0,4.212454212454213,12.1,87.5,658.8467931449533,55.208119829798406,16.714999577417174,75.0,53.33333333333334,全条件充足
2127,日本Ｍ＆Ａセンターホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,688.5,231979609800.0,1900546.1538461538,29.0,4.212055192447349,25.7,75.8,333.1911977461357,24.395435756540685,37.33012316692202,29.0,0.0,全条件充足
6819,伊豆シャボテンリゾート,スタンダード（内国株式）,サービス業,2026-03-31,連結,475.0,8822064800.0,9256.923076923076,20.0,4.2105263157894735,13.91,81.2,418.27075060590823,132.278825676214,20.87184584290222,20.0,0.0,全条件充足
4752,昭和システムエンジニアリング,スタンダード（内国株式）,情報・通信業,2026-03-31,個別,1575.0,7575750000.0,1673.8461538461538,66.0,4.190476190476191,13.7,63.0,522.8916348087365,35.138830264838305,11.739371807516305,66.0,0.0,全条件充足
6432,竹内製作所,プライム（内国株式）,機械,2026-02-28,連結,7640.0,374352360000.0,289941.53846153844,320.0,4.18848167539267,16.0,83.0,491.77382702847217,59.89836186582631,16.72866248823707,210.0,52.38095238095237,全条件充足
7849,スターツ出版,スタンダード（内国株式）,情報・通信業,2025-12-31,個別,3105.0,11923200000.0,2592.3076923076924,130.0,4.186795491143317,13.4,83.5,554.636227474542,45.605697229968854,21.573975482131655,120.0,8.333333333333325,全条件充足
3076,あい　ホールディングス,プライム（内国株式）,卸売業,2025-06-30,連結,2994.0,169430460000.0,168526.15384615384,125.0,4.1750167000668,22.5,77.7,502.65620283730755,43.22464787208724,13.428100971343113,100.0,25.0,全条件充足
9709,ＮＣＳ＆Ａ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,1400.0,25200000000.0,10249.23076923077,58.0,4.142857142857142,14.7,64.8,311.7841642110858,9.911175545609051,12.071475969193441,58.0,0.0,全条件充足
2301,学情,プライム（内国株式）,サービス業,2025-10-31,個別,1740.0,27074400000.0,89589.23076923077,71.0,4.080459770114943,12.9,86.9,440.88946604366504,77.09813480199689,21.171826171773084,67.0,5.970149253731338,全条件充足
4172,Ｈｉクラテス,スタンダード（内国株式）,情報・通信業,2025-09-30,個別,2315.0,5157820000.0,744.6153846153846,93.0,4.017278617710583,11.0,88.9,523.7618602336873,1.5740767702139058,22.834192583704723,93.0,0.0,全条件充足
3817,ＳＲＡホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,4995.0,76123800000.0,38580.0,200.0,4.004004004004004,17.4,64.7,256.2727078435563,32.52493595005348,15.473263387075583,200.0,0.0,全条件充足
6458,新晃工業,プライム（内国株式）,機械,2026-03-31,連結,1252.0,90823836000.0,212966.15384615384,50.0,3.993610223642172,11.0,67.9,348.61121565675575,41.40453722238109,15.915333928782083,50.0,0.0,全条件充足
