sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
2148,アイティメディア,プライム（内国株式）,サービス業,2026-03-31,連結,1225.0,25875552500.0,49986.153846153844,100.0,8.16326530612245,13.21,82.19999999999999,469.92724571068345,2.713865239979829,21.240546911788662,100.0,0.0,全条件充足
6307,サンセイ,スタンダード（内国株式）,機械,2026-03-31,連結,493.0,4430936100.0,20863.076923076922,30.0,6.085192697768763,15.4,71.7,294.3996189484659,56.85420147248497,14.835368718240845,30.0,0.0,全条件充足
7595,アルゴグラフィックス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1336.0,106880000000.0,229683.07692307694,80.0,5.9880239520958085,36.2,60.3,233.8642292929287,54.85746006806704,15.02288293607339,80.0,0.0,全条件充足
1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2026-03-31,個別,2218.0,18762062000.0,17193.846153846152,130.0,5.861136158701533,24.4,74.9,218.4187850064627,50.445992577641775,21.486995282814732,130.0,0.0,全条件充足
9744,メイテックグループホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,3415.0,266370000000.0,347560.0,196.0,5.739385065885798,30.86,54.3,296.7731421121252,28.510360276274028,14.45535493804744,196.0,0.0,全条件充足
6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,2026-03-31,連結,1005.0,25123191000.0,48861.53846153846,56.0,5.5721393034825875,10.8,88.1,532.1293313879248,103.44787680533267,21.886726725108858,56.0,0.0,全条件充足
5729,日本精鉱,スタンダード（内国株式）,非鉄金属,2026-03-31,連結,1857.0,4839156300.0,29426.153846153848,100.0,5.385029617662897,30.8,62.5,249.06931467667675,139.01701745154247,14.87957394309796,400.0,-75.0,全条件充足
5015,ビーピー・カストロール,スタンダード（内国株式）,石油・石炭製品,2025-12-31,個別,1004.0,23067089756.0,11141.538461538461,54.0,5.378486055776892,10.5,77.60000000000001,425.2356533102473,32.44415532777851,10.630904512196592,46.0,17.391304347826097,全条件充足
2124,ジェイエイシーリクルートメント,プライム（内国株式）,サービス業,2025-12-31,連結,1027.0,170027244400.0,597670.7692307692,55.0,5.355404089581304,41.5,72.3,320.49288192367504,85.45388701110575,25.348781704962136,36.0,52.77777777777777,全条件充足
8613,丸三証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,個別,1310.0,88291380000.0,274378.46153846156,70.0,5.343511450381679,10.13,57.98,207.7046189302519,16.36314943760042,24.74108170310702,70.0,0.0,全条件充足
2379,ディップ,プライム（内国株式）,サービス業,2026-02-28,連結,1817.0,109274380000.0,303812.3076923077,96.0,5.283434232250963,16.400000000000002,73.7,276.658050113752,38.81401351223792,16.61313669540056,95.0,1.0526315789473717,全条件充足
6535,アイモバイル,プライム（内国株式）,サービス業,2025-07-31,連結,526.0,30585420888.0,461909.23076923075,27.0,5.133079847908745,18.7,59.3,218.42925219941347,85.71428571428572,19.198253437383872,26.0,3.8461538461538547,全条件充足
8624,いちよし証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,1744.0,66151664000.0,136915.38461538462,89.0,5.103211009174312,15.0,56.2,203.83256205300802,25.460670716145174,25.06204483502177,89.0,0.0,全条件充足
9416,ビジョン,プライム（内国株式）,情報・通信業,2025-12-31,連結,1060.0,53994916000.0,382120.0,52.0,4.905660377358491,23.6,69.19999999999999,344.125656959238,115.52791730017789,16.572090222592806,50.0,4.0000000000000036,全条件充足
3640,電算,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2895.0,16898694000.0,11975.384615384615,140.0,4.8359240069084635,30.9,63.3,215.5632142951172,61.715433459241844,22.497601944084973,140.0,0.0,全条件充足
4743,アイティフォー,プライム（内国株式）,情報・通信業,2026-03-31,連結,1666.0,46501225400.0,79480.0,80.0,4.8019207683073235,13.89,73.6,330.38203701634995,35.71548922430505,16.703552512570667,80.0,0.0,全条件充足
5195,バンドー化学,プライム（内国株式）,ゴム製品,2026-03-31,連結,2516.0,111239908000.0,58660.0,120.0,4.769475357710652,12.1,70.19999999999999,203.4719947592532,27.215608465608465,10.123514762236178,120.0,0.0,全条件充足
5445,東京鐵鋼,プライム（内国株式）,鉄鋼,2026-03-31,連結,2102.0,53256093330.0,127493.84615384616,99.999996,4.757373739295908,13.1,78.8,336.0098657166347,9.761079756086488,16.60049627791563,300.0,-66.666668,全条件充足
3393,スターティアホールディングス,プライム（内国株式）,卸売業,2026-03-31,連結,3075.0,31489230000.0,26089.23076923077,145.0,4.715447154471545,29.0,54.0,220.54497428477634,48.58522958185798,13.630566903089086,145.0,0.0,全条件充足
7775,大研医器,スタンダード（内国株式）,精密機器,2026-03-31,個別,425.0,13532000000.0,27843.076923076922,20.0,4.705882352941177,12.1,68.2,258.20481753315795,20.497074917542335,12.414944965418274,20.0,0.0,全条件充足
4928,ノエビアホールディングス,プライム（内国株式）,化学,2025-09-30,連結,4895.0,167193620000.0,93909.23076923077,230.0,4.698672114402451,15.0,70.3,496.4354625774347,26.236542362303016,17.11111797787529,230.0,0.0,全条件充足
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業,2026-03-31,個別,1135.0,12853875000.0,2940.0,53.0,4.669603524229075,12.6,84.7,599.5973581273154,15.386714485153895,24.75719214922445,53.0,0.0,全条件充足
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,557.0,47902000000.0,532244.6153846154,26.0,4.66786355475763,27.800000000000004,83.6,353.52561199017595,52.232254846616975,25.449677846150426,26.0,0.0,全条件充足
1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,2026-03-31,個別,952.0,12161800000.0,19355.384615384617,44.0,4.621848739495799,16.1,71.0,453.0676199153852,43.52791476039211,20.75920231979395,44.0,0.0,全条件充足
4767,テー・オー・ダブリュー,スタンダード（内国株式）,サービス業,2025-06-30,連結,396.0,19391762016.0,196687.6923076923,18.3,4.621212121212121,11.8,69.5,315.84855865259465,45.64801445566078,12.10671739717835,15.0,21.999999999999996,全条件充足
5208,有沢製作所,プライム（内国株式）,化学,2026-03-31,連結,2678.0,89988834000.0,228260.0,122.0,4.5556385362210605,10.1,62.5,202.66878320150775,31.063612522917673,10.279578212982965,122.0,0.0,全条件充足
4481,ベース,プライム（内国株式）,情報・通信業,2025-12-31,連結,3400.0,63937680000.0,134507.6923076923,153.0,4.5,30.7,75.3,375.5446153329598,63.889872627793444,26.39063486161592,117.0,30.76923076923077,全条件充足
6436,アマノ,プライム（内国株式）,機械,2026-03-31,連結,4027.0,286344381483.0,254124.61538461538,180.0,4.469828656568165,14.7,71.8,287.431070988157,49.006577780780034,12.779159842916807,180.0,0.0,全条件充足
9739,ＮＳＷ,プライム（内国株式）,情報・通信業,2026-03-31,連結,2807.0,41824300000.0,25064.615384615383,125.0,4.453152832205201,10.1,76.9,454.89560835133193,20.664181165423923,10.089450897369877,125.0,0.0,全条件充足
6417,ＳＡＮＫＹＯ,プライム（内国株式）,機械,2026-03-31,連結,2031.0,467130000000.0,976804.6153846154,90.0,4.431314623338257,17.599999999999998,86.5,826.6743358377971,111.19176968311395,34.86616334934797,90.0,0.0,全条件充足
7722,国際計測器,スタンダード（内国株式）,精密機器,2026-03-31,連結,796.0,11303200000.0,38058.46153846154,35.0,4.396984924623116,12.6,60.0,260.7180767134292,34.331249937095535,13.952420198603727,35.0,0.0,全条件充足
