sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,revenue_cagr_pct,profit_cagr_pct,profit_turnaround,equity_ratio_pct,listing_years,pbr,sector_avg_pbr,shares_growth_pct,unmet_conditions,result
3996,サインポスト,スタンダード（内国株式）,情報・通信業,2026-02-28,個別,197.0,2520929215.0,139046.15384615384,10.320455034915454,,True,61.7,8.813141683778234,1.3413214781873508,3.368293966033969,0.028140400273746202,,全条件充足
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,不動産業,2025-12-31,連結,75.0,1785615000.0,192818.46153846153,15.596934706098441,156.58461385597664,False,58.3,20.980150581793293,0.7587458363024708,1.477679372478351,0.0,上場からの年数,8/9条件充足
3909,ショーケース,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,189.0,1925078400.0,21381.53846153846,19.590552170820175,11.547892091163048,False,70.8,11.485284052019164,1.1431622677990538,3.368293966033969,0.0,出来高（流動性）,8/9条件充足
7782,シンシア,スタンダード（内国株式）,精密機器,2025-12-31,連結,464.0,3184060800.0,3616.923076923077,13.09762720645422,45.8078354409371,False,52.35999999999999,9.730321697467488,1.1295537992937585,2.4821407132454607,0.0,出来高（流動性）,8/9条件充足
2330,フォーサイド,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,77.0,3363953208.0,268984.6153846154,15.627854659064933,27.345731112979642,False,65.3,23.89869952087611,1.0929072477912505,3.368293966033969,0.0,上場からの年数,8/9条件充足
7034,プロレド・パートナーズ,プライム（内国株式）,サービス業,2025-10-31,連結,366.0,4099858800.0,33313.846153846156,35.499447810439875,75.3204404537005,False,47.1,8.150581793292266,0.3447490804552661,2.2711528761478865,0.055378898853120084,自己資本比率,8/9条件充足
3935,エディア,スタンダード（内国株式）,情報・通信業,2026-02-28,連結,674.0,4197672000.0,56601.53846153846,16.912821770875276,38.327275553486075,False,57.99999999999999,10.39835728952772,2.598288016549132,3.368293966033969,0.4840271055179146,株価,8/9条件充足
4840,トライアイズ,スタンダード（内国株式）,サービス業,2025-12-31,連結,554.0,4598200000.0,68006.15384615384,9.118271562464987,,True,86.4,24.484599589322382,1.0539846818998038,2.2711528761478865,0.0,上場からの年数,8/9条件充足
6494,ＮＦＫホールディングス,スタンダード（内国株式）,機械,2026-03-31,連結,97.0,4728168000.0,471970.76923076925,17.294633791337933,16.745178561722064,False,71.39999999999999,26.647501711156742,0.7229742912871238,3.7447730023680563,10.653560645615311,上場からの年数,8/9条件充足
3134,Ｈａｍｅｅ,スタンダード（内国株式）,小売業,2026-04-30,連結,313.0,5110695300.0,90327.69230769231,13.261566331523845,-24.37478743087651,False,53.5,11.40041067761807,0.6981998730296126,2.455211397049087,0.1945214894087055,経常利益成長率,8/9条件充足
4936,アクシージア,スタンダード（内国株式）,化学,2025-07-31,連結,325.0,7834775000.0,49103.07692307692,23.533405705358245,-22.119326600918953,False,79.10000000000001,5.560574948665297,1.0342811678062789,1.2251269255925292,-4.211864743513328,経常利益成長率,8/9条件充足
8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,サービス業,2026-03-31,連結,500.0,8140100000.0,36655.38461538462,14.407078636011938,28.962633054829247,False,50.4,19.731690622861056,1.858779267421617,2.2711528761478865,0.0,上場からの年数,8/9条件充足
9160,オンザページ,スタンダード（内国株式）,サービス業,2025-12-31,連結,330.0,8274121020.0,31958.46153846154,18.46126901087708,36.087930709198865,False,27.500000000000004,3.2334017796030117,0.8184865066450359,2.2711528761478865,0.2923760000000053,自己資本比率,8/9条件充足
1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,2025-12-31,連結,181.0,16493987000.0,372518.46153846156,55.7454510768014,49.7846137507383,False,70.1,10.732375085557837,1.4770247429151964,1.477679372478351,0.0,時価総額,8/9条件充足
6572,オープングループ,プライム（内国株式）,サービス業,2026-02-28,連結,272.0,17156125280.0,256520.0,8.383942969424485,33.34600370745693,False,54.2,8.484599589322382,1.6123932398773628,2.2711528761478865,0.8393259684407406,時価総額,8/9条件充足
