sec_code,name,market,sector33,period_end,scope,price,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業,2026-03-31,個別,1129.0,53.0,4.694419840566874,12.6,84.7,599.5973581273154,15.386714485153895,24.75719214922445,53.0,0.0,全条件充足
1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,2026-03-31,個別,952.0,44.0,4.621848739495799,16.1,71.0,453.0676199153852,43.52791476039211,20.75920231979395,44.0,0.0,全条件充足
4792,山田コンサルティンググループ,プライム（内国株式）,サービス業,2026-03-31,連結,1669.0,77.0,4.613541042540444,15.2,59.7,344.9020426890138,82.3908747872455,14.004104915884788,77.0,0.0,全条件充足
6196,ストライクグループ,プライム（内国株式）,サービス業,2025-09-30,個別,1304.0,60.0,4.601226993865031,23.6,86.7,696.5550458896882,124.85088272732305,31.171956812572986,180.0,-66.66666666666667,全条件充足
3912,モバイルファクトリー,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,1068.0,49.0,4.588014981273409,15.1,77.5,423.5678909243562,18.285511945050903,32.721197522046225,44.0,11.363636363636353,全条件充足
6436,アマノ,プライム（内国株式）,機械,2026-03-31,連結,3933.0,180.0,4.576659038901601,14.7,71.8,287.431070988157,49.006577780780034,12.779159842916807,180.0,0.0,全条件充足
2127,日本Ｍ＆Ａセンターホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,639.2999877929688,29.0,4.536211567923786,25.7,75.8,333.1911977461357,24.395435756540685,37.33012316692202,29.0,0.0,全条件充足
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,580.0,26.0,4.482758620689655,27.800000000000004,83.6,353.52561199017595,52.232254846616975,25.449677846150426,26.0,0.0,全条件充足
7722,国際計測器,スタンダード（内国株式）,精密機器,2026-03-31,連結,789.0,35.0,4.435994930291509,12.6,60.0,260.7180767134292,34.331249937095535,13.952420198603727,35.0,0.0,全条件充足
2301,学情,プライム（内国株式）,サービス業,2025-10-31,個別,1602.0,71.0,4.431960049937578,12.9,86.9,440.88946604366504,77.09813480199689,21.171826171773084,67.0,5.970149253731338,全条件充足
4752,昭和システムエンジニアリング,スタンダード（内国株式）,情報・通信業,2026-03-31,個別,1512.0,66.0,4.365079365079365,13.7,63.0,522.8916348087365,35.138830264838305,11.739371807516305,66.0,0.0,全条件充足
6929,日本セラミック,プライム（内国株式）,電気機器,2025-12-31,連結,3795.0,165.0,4.3478260869565215,14.4,84.39999999999999,857.7998017839444,27.938009176889224,22.792314730100642,165.0,0.0,全条件充足
3076,あい　ホールディングス,プライム（内国株式）,卸売業,2025-06-30,連結,2880.0,125.0,4.340277777777778,22.5,77.7,502.65620283730755,43.22464787208724,13.428100971343113,100.0,25.0,全条件充足
4825,ウェザーニューズ,プライム（内国株式）,情報・通信業,2025-05-31,連結,1971.0,85.0,4.312531709791983,15.1,83.5,626.6344991468427,24.743833490375657,19.217949712800646,105.0,-19.047619047619047,全条件充足
3817,ＳＲＡホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,4640.0,200.0,4.310344827586207,17.4,64.7,256.2727078435563,32.52493595005348,15.473263387075583,200.0,0.0,全条件充足
9709,ＮＣＳ＆Ａ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,1376.0,58.0,4.215116279069767,14.7,64.8,311.7841642110858,9.911175545609051,12.071475969193441,58.0,0.0,全条件充足
4172,Ｈｉクラテス,スタンダード（内国株式）,情報・通信業,2025-09-30,個別,2207.0,93.0,4.213864975079294,11.0,88.9,523.7618602336873,1.5740767702139058,22.834192583704723,93.0,0.0,全条件充足
6947,図研,プライム（内国株式）,電気機器,2026-03-31,連結,4755.0,200.0,4.206098843322819,13.3,61.0,228.2933068050106,36.81988445178084,13.607872207141366,200.0,0.0,全条件充足
6819,伊豆シャボテンリゾート,スタンダード（内国株式）,サービス業,2026-03-31,連結,476.0,20.0,4.201680672268908,13.91,81.2,418.27075060590823,132.278825676214,20.87184584290222,20.0,0.0,全条件充足
3635,コーエーテクモホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1575.0,66.0,4.190476190476191,18.6,86.7,460.00856700385515,21.48737613216234,42.04857850734787,66.0,0.0,全条件充足
6430,ダイコク電機,プライム（内国株式）,機械,2026-03-31,連結,2415.0,100.0,4.140786749482402,12.1,83.8,463.4541705641313,121.96451086839745,17.803129912797424,100.0,0.0,全条件充足
9757,船井総研ホールディングス,プライム（内国株式）,サービス業,2025-12-31,連結,1107.0,45.5,4.110207768744354,26.5,72.39999999999999,243.23177885535708,46.081697054698466,26.44253525352535,85.0,-46.470588235294116,全条件充足
9687,ＫＳＫ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,4420.0,181.0,4.095022624434389,12.5,70.39999999999999,282.9717063009894,38.361166299736894,10.63375635502775,181.0,0.0,全条件充足
4028,石原産業,プライム（内国株式）,化学,2026-03-31,連結,2951.0,120.0,4.066418163334463,13.7,53.7,311.0436170008266,39.60344283718624,12.31592606699936,120.0,0.0,全条件充足
3916,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,情報・通信業,2025-06-30,連結,923.0,37.5,4.062838569880824,29.0,71.6,339.38710809881354,67.25624077276025,12.475630752635608,72.0,-47.916666666666664,全条件充足
6458,新晃工業,プライム（内国株式）,機械,2026-03-31,連結,1237.0,50.0,4.042037186742118,11.0,67.9,348.61121565675575,41.40453722238109,15.915333928782083,50.0,0.0,全条件充足
9795,ステップ,プライム（内国株式）,サービス業,2025-09-30,個別,2220.0,89.0,4.009009009009009,10.0,89.7,362.3961322570287,21.561630586835378,23.85403037543149,85.0,4.705882352941182,全条件充足
4317,レイ,スタンダード（内国株式）,サービス業,2026-02-28,連結,501.0,20.0,3.992015968063872,17.9,71.3,212.13411744287725,21.41815565406837,13.092975761669898,20.0,0.0,全条件充足
3937,Ｕｂｉｃｏｍホールディングス,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,1008.0,40.0,3.968253968253968,15.4,75.5,407.27477130129756,26.790284022013555,21.762003709931175,40.0,0.0,全条件充足
6333,ＴＥＩＫＯＫＵ,プライム（内国株式）,機械,2026-03-31,連結,3385.0,133.0,3.9290989660265883,13.5,78.0,433.6082520486616,30.7795047017696,17.129006828618497,133.0,0.0,全条件充足
1926,ライト工業,プライム（内国株式）,建設業,2026-03-31,連結,3710.0,145.0,3.908355795148248,14.000000000000002,71.5,237.7807486631016,27.1332554061952,12.35562004367314,145.0,0.0,全条件充足
3771,システムリサーチ,プライム（内国株式）,情報・通信業,2026-03-31,連結,1793.0,70.0,3.904071388733965,20.6,69.1,264.37236482913374,58.015461276557744,11.932233561304662,70.0,0.0,全条件充足
9765,オオバ,プライム（内国株式）,サービス業,2025-05-31,連結,1130.0,44.0,3.893805309734513,10.7,71.0,292.8280929417139,14.087935900356907,10.70221681423509,42.0,4.761904761904767,全条件充足
7849,スターツ出版,スタンダード（内国株式）,情報・通信業,2025-12-31,個別,3355.0,130.0,3.8748137108792844,13.4,83.5,554.636227474542,45.605697229968854,21.573975482131655,120.0,8.333333333333325,全条件充足
6176,ブランジスタ,スタンダード（内国株式）,サービス業,2025-09-30,連結,904.0,35.0,3.8716814159292032,13.8,67.9,321.88909761548905,57.91323304144418,22.162312465302534,10.0,250.0,全条件充足
4709,ＩＤホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1034.0,40.0,3.8684719535783367,20.200000000000003,63.3,203.8970640219965,41.59236572001193,10.486679049183817,80.0,-50.0,全条件充足
4674,クレスコ,プライム（内国株式）,情報・通信業,2026-03-31,連結,1655.0,64.0,3.8670694864048336,16.400000000000002,69.89999999999999,299.6682600026834,45.5037116223139,10.213511324839343,64.0,0.0,全条件充足
7956,ピジョン,プライム（内国株式）,その他製品,2025-12-31,連結,1984.5,76.0,3.8296800201562107,10.4,75.3,422.3589121200419,17.28620541469703,12.052761747732893,76.0,0.0,全条件充足
2307,クロスキャット,プライム（内国株式）,情報・通信業,2026-03-31,連結,978.0,37.0,3.783231083844581,24.2,61.4,243.9878251823463,42.86887143014506,11.63183519301407,37.0,0.0,全条件充足
4206,アイカ工業,プライム（内国株式）,化学,2026-03-31,連結,3649.0,138.0,3.781858043299534,10.2,58.4,212.94811060923215,17.364833996848695,11.575523108943296,138.0,0.0,全条件充足
6184,鎌倉新書,プライム（内国株式）,サービス業,2026-01-31,連結,531.0,20.0,3.766478342749529,15.7,75.1,419.8901035214686,117.85719232887253,13.939731887120645,20.0,0.0,全条件充足
4685,菱友システムズ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2597.0,97.5,3.754331921447825,18.9,68.89999999999999,281.9924812030075,42.85855915399868,12.69518147539846,140.0,-30.35714285714286,全条件充足
9651,日本プロセス,スタンダード（内国株式）,情報・通信業,2025-05-31,連結,2029.0,76.0,3.7456875308033517,13.7,76.6,355.2993754279296,37.023306844892545,10.928928825513703,62.0,22.580645161290324,全条件充足
7458,第一興商,プライム（内国株式）,卸売業,2026-03-31,連結,1789.0,67.0,3.7451089994410283,13.2,56.10000000000001,282.2894958136814,71.91176005148385,10.995397361153728,67.0,0.0,全条件充足
4765,ＳＢＩグローバルアセットマネジメント,プライム（内国株式）,サービス業,2026-03-31,連結,611.0,22.75,3.723404255319149,12.9,61.4,360.53697219345776,242.96029956350176,18.501961582713577,22.75,0.0,全条件充足
6331,三菱化工機,プライム（内国株式）,機械,2026-03-31,連結,3090.0,115.0,3.7216828478964405,18.2,57.49999999999999,207.4859843904584,85.39548395616004,10.898622981956315,115.0,0.0,全条件充足
8739,スパークス・グループ,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,2419.0,90.0,3.7205456800330716,17.599999999999998,68.10000000000001,220.38581477989703,39.41465498825036,46.09766063949331,90.0,0.0,全条件充足
3921,ネオジャパン,プライム（内国株式）,情報・通信業,2026-01-31,連結,1563.0,58.0,3.7108125399872045,26.3,69.89999999999999,278.9233562517034,39.02199492845719,30.34869013381157,52.0,11.538461538461542,全条件充足
5929,三和ホールディングス,プライム（内国株式）,金属製品,2026-03-31,連結,3530.0,130.0,3.6827195467422094,17.8,63.6,234.06906797365684,40.88997688482501,11.971176548935087,130.0,0.0,全条件充足
1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,2026-03-31,個別,1499.0,55.0,3.6691127418278855,17.1,76.6,394.2717352433608,50.85334577583866,14.74920612900392,55.0,0.0,全条件充足
1835,東鉄工業,プライム（内国株式）,建設業,2026-03-31,連結,4100.0,150.0,3.6585365853658534,10.2,65.10000000000001,238.06714152282132,42.1034258394547,10.797258514812746,150.0,0.0,全条件充足
9340,アソインターナショナル,スタンダード（内国株式）,サービス業,2025-06-30,連結,715.0,26.0,3.6363636363636362,15.4,88.0,676.7237782230854,23.95519992895303,17.3452384778006,31.0,-16.129032258064512,全条件充足
4516,日本新薬,プライム（内国株式）,医薬品,2026-03-31,連結,3423.0,124.0,3.6225533158048497,11.0,84.2,434.83196769979816,24.15465259147782,20.785730598286595,124.0,0.0,全条件充足
6194,アトラエ,プライム（内国株式）,サービス業,2025-09-30,個別,857.0,31.0,3.6172695449241536,26.0,60.3,249.10068524874413,70.98985779500163,24.277550840761474,31.0,0.0,全条件充足
9644,タナベコンサルティンググループ,プライム（内国株式）,サービス業,2026-03-31,連結,751.0,27.0,3.5952063914780292,10.4,69.6,306.81961735595496,54.01333064829872,11.140185836813794,27.0,0.0,全条件充足
3496,アズーム,プライム（内国株式）,不動産業,2025-09-30,連結,4710.0,169.0,3.5881104033970277,34.7,76.7,449.0920043337473,170.98754859401518,19.387764564321294,212.0,-20.28301886792453,全条件充足
3844,コムチュア,プライム（内国株式）,情報・通信業,2026-03-31,連結,1414.0,50.5,3.571428571428571,17.0,74.6,301.8649517684887,52.52751650990595,12.228082605158887,50.0,1.0000000000000009,全条件充足
3835,ｅＢＡＳＥ,プライム（内国株式）,情報・通信業,2026-03-31,連結,426.0,15.2,3.568075117370892,13.95,90.98,868.3211729084762,20.847959027759423,27.221881361626433,15.2,0.0,全条件充足
4832,ＪＦＥシステムズ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,1910.0,68.0,3.56020942408377,12.5,67.30000000000001,389.62525254071187,13.921611337262041,11.05409781328993,68.0,0.0,全条件充足
9692,シーイーシー,プライム（内国株式）,情報・通信業,2026-01-31,連結,2259.0,80.0,3.541389995573262,12.5,68.4,265.5747126436782,45.69217160548429,11.138095382653836,70.0,14.28571428571428,全条件充足
6648,かわでん,スタンダード（内国株式）,電気機器,2026-03-31,個別,1837.0,65.0,3.5383777898747955,15.4,73.3,327.9048327613327,44.71211624603954,15.541840625117963,181.0,-64.08839779005524,全条件充足
7228,デイトナ,スタンダード（内国株式）,輸送用機器,2025-12-31,連結,3835.0,135.0,3.5202086049543677,12.9,80.10000000000001,446.3786207055852,14.67894474664595,11.205010572122996,135.0,0.0,全条件充足
