sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
2148,アイティメディア,プライム（内国株式）,サービス業,2026-03-31,連結,1261.0,26635976900.0,52732.307692307695,100.0,7.9302141157811255,13.21,82.19999999999999,469.92724571068345,2.713865239979829,21.240546911788662,100.0,0.0,全条件充足
6307,サンセイ,スタンダード（内国株式）,機械,2026-03-31,連結,481.0,4323083700.0,21456.923076923078,30.0,6.237006237006238,15.4,71.7,294.3996189484659,56.85420147248497,14.835368718240845,30.0,0.0,全条件充足
7595,アルゴグラフィックス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1329.0,106320000000.0,233133.84615384616,80.0,6.019563581640331,36.2,60.3,233.8642292929287,54.85746006806704,15.02288293607339,80.0,0.0,全条件充足
1384,ホクリヨウ,スタンダード（内国株式）,水産・農林業,2026-03-31,個別,2195.0,18567505000.0,18821.53846153846,130.0,5.922551252847381,24.4,74.9,218.4187850064627,50.445992577641775,21.486995282814732,130.0,0.0,全条件充足
9744,メイテックグループホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,3366.0,262548000000.0,341050.76923076925,196.0,5.822935234699941,30.86,54.3,296.7731421121252,28.510360276274028,14.45535493804744,196.0,0.0,全条件充足
8613,丸三証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,個別,1261.0,84988878000.0,270443.07692307694,70.0,5.551149881046788,10.13,57.98,207.7046189302519,16.36314943760042,24.74108170310702,70.0,0.0,全条件充足
6539,ＭＳ－Ｊａｐａｎ,プライム（内国株式）,サービス業,2026-03-31,連結,1015.0,25373173000.0,49744.61538461538,56.0,5.517241379310345,10.8,88.1,532.1293313879248,103.44787680533267,21.886726725108858,56.0,0.0,全条件充足
2124,ジェイエイシーリクルートメント,プライム（内国株式）,サービス業,2025-12-31,連結,1003.0,166053871600.0,593970.7692307692,55.0,5.483549351944168,41.5,72.3,320.49288192367504,85.45388701110575,25.348781704962136,36.0,52.77777777777777,全条件充足
5015,ビーピー・カストロール,スタンダード（内国株式）,石油・石炭製品,2025-12-31,個別,1003.0,23044114567.0,11167.692307692309,54.0,5.383848454636091,10.5,77.60000000000001,425.2356533102473,32.44415532777851,10.630904512196592,46.0,17.391304347826097,全条件充足
5729,日本精鉱,スタンダード（内国株式）,非鉄金属,2026-03-31,連結,1872.0,4878244800.0,29920.0,100.0,5.3418803418803416,30.8,62.5,249.06931467667675,139.01701745154247,14.87957394309796,400.0,-75.0,全条件充足
8624,いちよし証券,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,1693.0,64217183000.0,134629.23076923078,89.0,5.256940342587123,15.0,56.2,203.83256205300802,25.460670716145174,25.06204483502177,89.0,0.0,全条件充足
6535,アイモバイル,プライム（内国株式）,サービス業,2025-07-31,連結,514.0,29887654632.0,472776.92307692306,27.0,5.252918287937743,18.7,59.3,218.42925219941347,85.71428571428572,19.198253437383872,26.0,3.8461538461538547,全条件充足
2379,ディップ,プライム（内国株式）,サービス業,2026-02-28,連結,1890.0,113664600000.0,297140.0,95.0,5.026455026455026,16.400000000000002,73.7,276.658050113752,38.81401351223792,16.61313669540056,95.0,0.0,全条件充足
3640,電算,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2817.0,16443392400.0,13303.076923076924,140.0,4.969826056088037,30.9,63.3,215.5632142951172,61.715433459241844,22.497601944084973,140.0,0.0,全条件充足
5445,東京鐵鋼,プライム（内国株式）,鉄鋼,2026-03-31,連結,2021.0,51203884215.0,137470.76923076922,99.999996,4.948045324096982,13.1,78.8,336.0098657166347,9.761079756086488,16.60049627791563,300.0,-66.666668,全条件充足
9416,ビジョン,プライム（内国株式）,情報・通信業,2025-12-31,連結,1054.0,53689284400.0,399612.3076923077,52.0,4.933586337760911,23.6,69.19999999999999,344.125656959238,115.52791730017789,16.572090222592806,50.0,4.0000000000000036,全条件充足
5195,バンドー化学,プライム（内国株式）,ゴム製品,2026-03-31,連結,2457.0,108631341000.0,58149.230769230766,120.0,4.884004884004884,12.1,70.19999999999999,203.4719947592532,27.215608465608465,10.123514762236178,120.0,0.0,全条件充足
3393,スターティアホールディングス,プライム（内国株式）,卸売業,2026-03-31,連結,3020.0,30926008000.0,26600.0,145.0,4.801324503311259,29.0,54.0,220.54497428477634,48.58522958185798,13.630566903089086,145.0,0.0,全条件充足
5208,有沢製作所,プライム（内国株式）,化学,2026-03-31,連結,2544.0,85486032000.0,227801.53846153847,122.0,4.79559748427673,10.1,62.5,202.66878320150775,31.063612522917673,10.279578212982965,122.0,0.0,全条件充足
4743,アイティフォー,プライム（内国株式）,情報・通信業,2026-03-31,連結,1684.0,47003639600.0,80435.38461538461,80.0,4.750593824228028,13.89,73.6,330.38203701634995,35.71548922430505,16.703552512570667,80.0,0.0,全条件充足
4928,ノエビアホールディングス,プライム（内国株式）,化学,2025-09-30,連結,4875.0,166510500000.0,104570.76923076923,230.0,4.717948717948718,15.0,70.3,496.4354625774347,26.236542362303016,17.11111797787529,230.0,0.0,全条件充足
4481,ベース,プライム（内国株式）,情報・通信業,2025-12-31,連結,3270.0,61493004000.0,133989.23076923078,153.0,4.678899082568807,30.7,75.3,375.5446153329598,63.889872627793444,26.39063486161592,117.0,30.76923076923077,全条件充足
7775,大研医器,スタンダード（内国株式）,精密機器,2026-03-31,個別,428.0,13627520000.0,28489.23076923077,20.0,4.672897196261682,12.1,68.2,258.20481753315795,20.497074917542335,12.414944965418274,20.0,0.0,全条件充足
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業,2026-03-31,個別,1138.0,12887850000.0,2921.5384615384614,53.0,4.657293497363796,12.6,84.7,599.5973581273154,15.386714485153895,24.75719214922445,53.0,0.0,全条件充足
4767,テー・オー・ダブリュー,スタンダード（内国株式）,サービス業,2025-06-30,連結,394.0,19293823824.0,195793.84615384616,18.3,4.644670050761421,11.8,69.5,315.84855865259465,45.64801445566078,12.10671739717835,15.0,21.999999999999996,全条件充足
6088,シグマクシス・ホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,561.0,48246000000.0,538087.6923076923,26.0,4.634581105169341,27.800000000000004,83.6,353.52561199017595,52.232254846616975,25.449677846150426,26.0,0.0,全条件充足
