sec_code,name,market,sector33,period_end,scope,price,dividend_ttm,dividend_yield_pct,roe_pct,equity_ratio_pct,current_ratio_pct,revenue_change_pct,operating_margin_pct,dps_yuho,dps_diff_pct,result
1835,東鉄工業,プライム（内国株式）,建設業,2026-03-31,連結,3970.0,150.0,3.7783375314861463,10.2,65.10000000000001,238.06714152282132,42.1034258394547,10.797258514812746,150.0,0.0,全条件充足
6648,かわでん,スタンダード（内国株式）,電気機器,2026-03-31,個別,1732.0,65.0,3.7528868360277134,15.4,73.3,327.9048327613327,44.71211624603954,15.541840625117963,181.0,-64.08839779005524,全条件充足
1450,ＴＡＮＡＫＥＮ,スタンダード（内国株式）,建設業,2026-03-31,個別,1475.0,55.0,3.728813559322034,17.1,76.6,394.2717352433608,50.85334577583866,14.74920612900392,55.0,0.0,全条件充足
4765,ＳＢＩグローバルアセットマネジメント,プライム（内国株式）,サービス業,2026-03-31,連結,615.0,22.75,3.699186991869919,12.9,61.4,360.53697219345776,242.96029956350176,18.501961582713577,22.75,0.0,全条件充足
4709,ＩＤホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1084.0,40.0,3.6900369003690034,20.200000000000003,63.3,203.8970640219965,41.59236572001193,10.486679049183817,80.0,-50.0,全条件充足
9340,アソインターナショナル,スタンダード（内国株式）,サービス業,2025-06-30,連結,707.0,26.0,3.6775106082036775,15.4,88.0,676.7237782230854,23.95519992895303,17.3452384778006,31.0,-16.129032258064512,全条件充足
7458,第一興商,プライム（内国株式）,卸売業,2026-03-31,連結,1833.0,67.0,3.655210038188762,13.2,56.10000000000001,282.2894958136814,71.91176005148385,10.995397361153728,67.0,0.0,全条件充足
4685,菱友システムズ,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,2671.0,97.5,3.6503182328715833,18.9,68.89999999999999,281.9924812030075,42.85855915399868,12.69518147539846,140.0,-30.35714285714286,全条件充足
3771,システムリサーチ,プライム（内国株式）,情報・通信業,2026-03-31,連結,1921.0,70.0,3.643935450286309,20.6,69.1,264.37236482913374,58.015461276557744,11.932233561304662,70.0,0.0,全条件充足
5929,三和ホールディングス,プライム（内国株式）,金属製品,2026-03-31,連結,3577.0,130.0,3.63433044450657,17.8,63.6,234.06906797365684,40.88997688482501,11.971176548935087,130.0,0.0,全条件充足
3921,ネオジャパン,プライム（内国株式）,情報・通信業,2026-01-31,連結,1600.0,58.0,3.6249999999999996,26.3,69.89999999999999,278.9233562517034,39.02199492845719,30.34869013381157,52.0,11.538461538461542,全条件充足
1414,ショーボンドホールディングス,プライム（内国株式）,建設業,2025-06-30,連結,1267.0,45.75,3.610891870560379,14.499999999999998,81.39999999999999,488.07576200214237,13.29794541934679,22.923097274891965,175.5,-73.93162393162393,全条件充足
7956,ピジョン,プライム（内国株式）,その他製品,2025-12-31,連結,2115.0,76.0,3.5933806146572107,10.4,75.3,422.3589121200419,17.28620541469703,12.052761747732893,76.0,0.0,全条件充足
7575,日本ライフライン,プライム（内国株式）,卸売業,2026-03-31,連結,1507.0,54.0,3.5832780358327807,14.9,82.1,360.7119217474443,14.995434144825047,21.298595975467585,54.0,0.0,全条件充足
8739,スパークス・グループ,プライム（内国株式）,証券、商品先物取引業,2026-03-31,連結,2515.0,90.0,3.5785288270377733,17.599999999999998,68.10000000000001,220.38581477989703,39.41465498825036,46.09766063949331,90.0,0.0,全条件充足
3835,ｅＢＡＳＥ,プライム（内国株式）,情報・通信業,2026-03-31,連結,425.0,15.2,3.5764705882352943,13.95,90.98,868.3211729084762,20.847959027759423,27.221881361626433,15.2,0.0,全条件充足
3496,アズーム,プライム（内国株式）,不動産業,2025-09-30,連結,4730.0,169.0,3.572938689217759,34.7,76.7,449.0920043337473,170.98754859401518,19.387764564321294,212.0,-20.28301886792453,全条件充足
5105,ＴＯＹＯ　ＴＩＲＥ,プライム（内国株式）,ゴム製品,2025-12-31,連結,3783.0,135.0,3.5685963521015065,12.78,69.39,280.12716422409954,51.131089529451515,16.36346216233025,130.0,3.8461538461538547,全条件充足
6223,西部技研,スタンダード（内国株式）,機械,2025-12-31,連結,1981.0,70.0,3.53356890459364,11.1,66.60000000000001,221.86810984165163,97.21887030971672,13.198531554105239,70.0,0.0,全条件充足
4317,レイ,スタンダード（内国株式）,サービス業,2026-02-28,連結,567.0,20.0,3.527336860670194,17.9,71.3,212.13411744287725,21.41815565406837,13.092975761669898,20.0,0.0,全条件充足
3983,オロ,プライム（内国株式）,情報・通信業,2025-12-31,連結,2132.0,75.0,3.5178236397748592,18.4,75.3,437.38023766701286,44.183479201051014,31.888360466170184,50.0,50.0,全条件充足
6176,ブランジスタ,スタンダード（内国株式）,サービス業,2025-09-30,連結,998.0,35.0,3.5070140280561124,13.8,67.9,321.88909761548905,57.91323304144418,22.162312465302534,10.0,250.0,全条件充足
