sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,revenue_cagr_pct,profit_cagr_pct,profit_turnaround,equity_ratio_pct,listing_years,pbr,sector_avg_pbr,shares_growth_pct,unmet_conditions,result
3996,サインポスト,スタンダード（内国株式）,情報・通信業,2026-02-28,個別,194.0,2482539430.0,140634.375,10.320455034915454,,True,61.7,8.810403832991103,1.3208952627834825,3.3675607485336947,0.028140400273746202,,全条件充足
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,不動産業,2025-12-31,連結,74.0,1761806800.0,191225.0,15.596934706098441,156.58461385597664,False,58.3,20.97741273100616,0.7486292251517712,1.4788628345641235,0.0,上場からの年数,8/9条件充足
3909,ショーケース,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,187.0,1904707200.0,21507.8125,19.590552170820175,11.547892091163048,False,70.8,11.482546201232033,1.1310653125842491,3.3675607485336947,0.0,出来高（流動性）,8/9条件充足
7782,シンシア,スタンダード（内国株式）,精密機器,2025-12-31,連結,469.0,3218371800.0,3579.6875,13.09762720645422,45.8078354409371,False,52.35999999999999,9.727583846680355,1.141725715234424,2.463586262061413,0.0,出来高（流動性）,8/9条件充足
2330,フォーサイド,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,77.0,3363953208.0,271945.3125,15.627854659064933,27.345731112979642,False,65.3,23.89596167008898,1.0929072477912505,3.3675607485336947,0.0,上場からの年数,8/9条件充足
7034,プロレド・パートナーズ,プライム（内国株式）,サービス業,2025-10-31,連結,370.0,4144666000.0,33514.0625,35.499447810439875,75.3204404537005,False,47.1,8.147843942505133,0.3485168299684384,2.27181943836477,0.055378898853120084,自己資本比率,8/9条件充足
3935,エディア,スタンダード（内国株式）,情報・通信業,2026-02-28,連結,670.0,4172760000.0,56760.9375,16.912821770875276,38.327275553486075,False,57.99999999999999,10.395619438740589,2.5828679096259917,3.3675607485336947,0.4840271055179146,株価,8/9条件充足
4840,トライアイズ,スタンダード（内国株式）,サービス業,2025-12-31,連結,554.0,4598200000.0,68853.125,9.118271562464987,,True,86.4,24.48186173853525,1.0539846818998038,2.27181943836477,0.0,上場からの年数,8/9条件充足
6494,ＮＦＫホールディングス,スタンダード（内国株式）,機械,2026-03-31,連結,96.0,4679424000.0,476264.0625,17.294633791337933,16.745178561722064,False,71.39999999999999,26.64476386036961,0.7155209480779782,3.7272485553233428,10.653560645615311,上場からの年数,8/9条件充足
3134,Ｈａｍｅｅ,スタンダード（内国株式）,小売業,2026-04-30,連結,310.0,5061711000.0,91017.1875,13.261566331523845,-24.37478743087651,False,53.5,11.397672826830938,0.6915078614670285,2.449093189750546,0.1945214894087055,経常利益成長率,8/9条件充足
4936,アクシージア,スタンダード（内国株式）,化学,2025-07-31,連結,321.0,7738347000.0,48723.4375,23.533405705358245,-22.119326600918953,False,79.10000000000001,5.557837097878165,1.0215515534332784,1.2209808477945365,-4.211864743513328,経常利益成長率,8/9条件充足
8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,サービス業,2026-03-31,連結,501.0,8156380200.0,37120.3125,14.407078636011938,28.962633054829247,False,50.4,19.72895277207392,1.8624968259564603,2.27181943836477,0.0,上場からの年数,8/9条件充足
9160,オンザページ,スタンダード（内国株式）,サービス業,2025-12-31,連結,330.0,8274121020.0,32045.3125,18.46126901087708,36.087930709198865,False,27.500000000000004,3.2306639288158796,0.8184865066450359,2.27181943836477,0.2923760000000053,自己資本比率,8/9条件充足
1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,2025-12-31,連結,178.0,16220606000.0,371914.0625,55.7454510768014,49.7846137507383,False,70.1,10.729637234770705,1.4525436698282042,1.4788628345641235,0.0,時価総額,8/9条件充足
6572,オープングループ,プライム（内国株式）,サービス業,2026-02-28,連結,267.0,16840755330.0,258193.75,8.383942969424485,33.34600370745693,False,54.2,8.48186173853525,1.5827536582619701,2.27181943836477,0.8393259684407406,時価総額,8/9条件充足
