sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6728,アルバック,プライム（内国株式）,電気機器,7503.0,-4.01688627350646,-18.080576482148704,-23.43877551020408,939300.0,7047567900.0,True,370317602814.0,True
6141,ＤＭＧ森精機,プライム（内国株式）,機械,3022.0,-3.295999999999999,-17.454247473367936,-11.065332548557972,2029100.0,6131940200.0,True,430106150000.0,True
6361,荏原製作所,プライム（内国株式）,機械,5011.0,-6.073102155576382,-12.44102743316442,-10.309647395740107,3228500.0,16178013500.0,True,2316079189000.0,True
4182,三菱瓦斯化学,プライム（内国株式）,化学,3786.0,-5.184072126220885,-6.5185185185185235,-14.978666067819447,1964300.0,7436839800.0,True,801443196000.0,True
6976,太陽誘電,プライム（内国株式）,電気機器,9723.0,-2.6824141727554762,-5.280077934729666,-17.21583652618135,18878700.0,183557600100.0,True,1266114290763.0,True
5706,三井金属,プライム（内国株式）,非鉄金属,27540.0,-8.383233532934131,-5.034482758620684,-11.98465963566635,1692600.0,46614204000.0,True,1581209100000.0,True
