sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6330,東洋エンジニアリング,プライム（内国株式）,建設業,2630.0,5.368589743589736,5.707395498392276,25.536992840095472,5604400.0,14739572000.0,True,138306440000.0,True
