sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6841,横河電機,プライム（内国株式）,電気機器,4672.0,-3.74948496085703,-9.193391642371228,-11.882308562806488,1943600.0,9080499200.0,True,1201643072000.0,True
6996,ニチコン,プライム（内国株式）,電気機器,2497.0,-3.99846212995002,-5.559757942511345,-23.871951219512198,2855900.0,7131182300.0,True,174790000000.0,True
