sec_code,name,market,sector33,period_end,scope,price,market_cap,avg_volume_3m,revenue_cagr_pct,profit_cagr_pct,profit_turnaround,equity_ratio_pct,listing_years,pbr,sector_avg_pbr,shares_growth_pct,unmet_conditions,result
3996,サインポスト,スタンダード（内国株式）,情報・通信業,2026-02-28,個別,207.0,2648895165.0,147059.375,10.320455034915454,,True,61.7,8.829568788501026,1.4094088628669117,3.464709802951336,0.028140400273746202,,全条件充足
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,不動産業,2025-12-31,連結,76.0,1809423200.0,184831.25,15.596934706098441,156.58461385597664,False,58.3,20.996577686516083,0.7688624474531705,1.4851885323280434,0.0,上場からの年数,8/9条件充足
3909,ショーケース,スタンダード（内国株式）,情報・通信業,2026-03-31,連結,193.0,1965820800.0,21400.0,19.590552170820175,11.547892091163048,False,70.8,11.501711156741958,1.1673561782286634,3.464709802951336,0.0,出来高（流動性）,8/9条件充足
7782,シンシア,スタンダード（内国株式）,精密機器,2025-12-31,連結,485.0,3328167000.0,3723.4375,13.09762720645422,45.8078354409371,False,52.35999999999999,9.74674880219028,1.1806758462445537,2.6520053417077523,0.0,出来高（流動性）,8/9条件充足
2330,フォーサイド,スタンダード（内国株式）,情報・通信業,2025-12-31,連結,81.0,3538704024.0,202351.5625,15.627854659064933,27.345731112979642,False,65.3,23.915126625598905,1.149681650273913,3.464709802951336,0.0,上場からの年数,8/9条件充足
7034,プロレド・パートナーズ,プライム（内国株式）,サービス業,2025-10-31,連結,360.0,4032648000.0,35232.8125,35.499447810439875,75.3204404537005,False,47.1,8.167008898015059,0.33909745618550763,2.3071113634532376,0.055378898853120084,自己資本比率,8/9条件充足
3935,エディア,スタンダード（内国株式）,情報・通信業,2026-02-28,連結,726.0,4521528000.0,56493.75,16.912821770875276,38.327275553486075,False,57.99999999999999,10.414784394250514,2.7987494065499554,3.464709802951336,0.4840271055179146,株価,8/9条件充足
6494,ＮＦＫホールディングス,スタンダード（内国株式）,機械,2026-03-31,連結,97.0,4728168000.0,394756.25,17.294633791337933,16.745178561722064,False,71.39999999999999,26.663928815879533,0.7229742912871238,3.701994386394582,10.653560645615311,上場からの年数,8/9条件充足
3134,Ｈａｍｅｅ,スタンダード（内国株式）,小売業,2026-04-30,連結,314.0,5127023400.0,86137.5,13.261566331523845,-24.37478743087651,False,53.5,11.416837782340862,0.700430543550474,2.4352169124547505,0.1945214894087055,経常利益成長率,8/9条件充足
4440,ヴィッツ,スタンダード（内国株式）,情報・通信業,2025-08-31,連結,1785.0,7454160000.0,54368.75,21.9077582396485,18.93682972807751,False,69.38,7.416837782340862,2.6267908592177447,3.464709802951336,0.0,株価,8/9条件充足
4936,アクシージア,スタンダード（内国株式）,化学,2025-07-31,連結,323.0,7786561000.0,49495.3125,23.533405705358245,-22.119326600918953,False,79.10000000000001,5.577002053388091,1.0279163606197785,1.2378532709618573,-4.211864743513328,経常利益成長率,8/9条件充足
9160,オンザページ,スタンダード（内国株式）,サービス業,2025-12-31,連結,325.0,8148755550.0,32085.9375,18.46126901087708,36.087930709198865,False,27.500000000000004,3.249828884325804,0.8060851959382929,2.3071113634532376,0.2923760000000053,自己資本比率,8/9条件充足
8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,サービス業,2026-03-31,連結,508.0,8270341600.0,33846.875,14.407078636011938,28.962633054829247,False,50.4,19.748117727583846,1.888519735700363,2.3071113634532376,0.0,上場からの年数,8/9条件充足
1435,ｒｏｂｏｔ　ｈｏｍｅ,スタンダード（内国株式）,不動産業,2025-12-31,連結,177.0,16129479000.0,372731.25,55.7454510768014,49.7846137507383,False,70.1,10.74880219028063,1.44438331213254,1.4851885323280434,0.0,時価総額,8/9条件充足
6572,オープングループ,プライム（内国株式）,サービス業,2026-02-28,連結,297.0,18732975030.0,265710.9375,8.383942969424485,33.34600370745693,False,54.2,8.501026694045175,1.7605911479543264,2.3071113634532376,0.8393259684407406,時価総額,8/9条件充足
