sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6330,東洋エンジニアリング,プライム（内国株式）,建設業,2781.0,4.6669175762137804,19.458762886597935,47.065044949762026,14596200.0,40592032200.0,True,146247228000.0,True
3994,マネーフォワード,プライム（内国株式）,情報・通信業,6712.0,4.418170504044805,10.032786885245892,24.967417613107436,1210500.0,8124876000.0,True,372682316648.0,True
5857,ＡＲＥホールディングス,プライム（内国株式）,非鉄金属,4165.0,3.4782608695652195,6.521739130434789,39.43756277201204,1288500.0,5366602500.0,True,361744969110.0,True
