sec_code,name,market,sector33,period_end,scope,price,market_cap,beta,cost_of_equity_pct,interest_bearing_debt,cost_of_debt_after_tax_pct,wacc_pct,fcf0,ev,implied_growth_pct,operating_income,projected_operating_income_10y
4401,ＡＤＥＫＡ,プライム（内国株式）,化学,2026-03-31,連結,4618.0,479201279756.0,1.3781338798628806,11.068803279177285,61894000000.0,4.057905451255372,10.266851152821506,18938000000.0,453211279756.0,12.168789886796782,41614000000.0,131207846865.64687
4221,大倉工業,プライム（内国株式）,化学,2025-12-31,連結,5640.0,70014960000.0,0.6715282696440935,6.829169617864561,6732000000.0,0.6030897207367795,6.283037629477474,1498000000.0,68762960000.0,12.035692557922106,6185000000.0,19270977097.18711
3099,三越伊勢丹ホールディングス,プライム（内国株式）,小売業,2026-03-31,連結,3535.0,1298921610000.0,1.3775671313628193,11.065402788176915,68233000000.0,0.8730379728283968,10.556714434015072,56514000000.0,1289811610000.0,12.027191013956273,80020000000.0,249134006632.9296
2146,ＵＴグループ,プライム（内国株式）,サービス業,2026-03-31,連結,235.0,141280530075.0,1.8506988181828623,13.904192909097173,9845000000.0,0.49060436769933974,13.030371132428963,7088000000.0,121618530075.0,11.987356710231046,10613000000.0,32925175864.115784
6136,オーエスジー,プライム（内国株式）,機械,2025-11-30,連結,3706.0,356314915402.0,1.0927738897264203,9.356643338358522,22799000000.0,0.7000307031010131,8.836055453152673,11492000000.0,331108915402.0,11.952625558211494,20330000000.0,62875320448.153015
4658,日本空調サービス,プライム（内国株式）,サービス業,2026-03-31,連結,1579.0,56502936000.0,0.904151916862282,8.224911501173693,3197000000.0,0.7663434469815452,7.825496632969274,1551000000.0,52403936000.0,11.904720215579701,4758000000.0,14652390859.241793
7458,第一興商,プライム（内国株式）,卸売業,2026-03-31,連結,1893.0,196812181200.0,0.4055698769120084,5.233419261472051,54878000000.0,0.5688982834651408,4.216376876224393,2577000000.0,203215181200.0,11.869408001225812,17917000000.0,55002026660.6259
6326,クボタ,プライム（内国株式）,機械,2025-12-31,連結,2826.5,3218580774000.0,1.6554008598767338,12.732405159260402,2242079000000.0,0.1490803847678873,7.565848480267165,148070000000.0,5183700774000.0,11.77582878025446,265470000000.0,808154576832.787
9216,ビーウィズ,プライム（内国株式）,サービス業,2025-05-31,連結,1703.0,24055896800.0,1.0979198220680573,9.387518932408344,21600000.0,1.0402777777777779,9.380030595458798,686429000.0,17992093800.0,11.752468845815455,1069944000.0,3250366337.015925
5757,ＣＫサンエツ,プライム（内国株式）,非鉄金属,2026-03-31,連結,5370.0,47615790000.0,0.7989892104177333,7.5939352625064,13147000000.0,0.7454172054461093,6.112149009831504,1282000000.0,59470790000.0,11.693686227197276,14161000000.0,42793732218.703316
6517,デンヨー,プライム（内国株式）,電気機器,2026-03-31,連結,4155.0,90824145000.0,0.9327023471466748,8.396214082880048,2798000000.0,1.7762687634024301,8.198369790764135,2302000000.0,71494145000.0,11.614155874775756,7757000000.0,23274833469.27858
7554,幸楽苑,プライム（内国株式）,小売業,2026-03-31,個別,1200.0,24998929200.0,0.2838185644997748,4.502911386998648,1088410000.0,0.6528514070984279,4.3422800650153315,290994000.0,21464193200.0,11.569765361001483,1515473000.0,4529115547.021144
4848,フルキャストホールディングス,プライム（内国株式）,サービス業,2025-12-31,連結,1876.0,66064182324.0,0.2553776999098368,4.332266199459021,12220000000.0,0.2806873977086743,3.6998230738161206,623000000.0,57255182324.0,11.424455852226922,7915000000.0,23348346929.98941
6616,トレックス・セミコンダクター,プライム（内国株式）,電気機器,2026-03-31,連結,1933.0,22334268600.0,1.612307438584219,12.473844631505315,12800816000.0,0.9400017936356556,8.271703050765039,853968000.0,25754741600.0,11.381034574506465,1085033000.0,3188272421.682027
8088,岩谷産業,プライム（内国株式）,卸売業,2026-03-31,連結,2223.5,520845981000.0,1.1018408036840004,9.411044822104003,244866000000.0,0.8939174895657217,6.687364178259775,18432000000.0,738051981000.0,11.367717534092103,38318000000.0,112459467443.28127
3635,コーエーテクモホールディングス,プライム（内国株式）,情報・通信業,2026-03-31,連結,1722.0,578758903128.0,0.3474350497610144,4.884610298566086,0.0,0.0,4.884610298566086,8455000000.0,519424903128.0,11.358688393049244,37168000000.0,108995925469.64563
3569,セーレン,プライム（内国株式）,繊維製品,2026-03-31,連結,3430.0,221693405780.0,1.1080090871801331,9.448054523080799,9215000000.0,0.7292457948996202,9.100107803000208,7423000000.0,196710405780.0,11.350081556289593,20832000000.0,61043069200.03389
9702,アイ・エス・ビー,プライム（内国株式）,情報・通信業,2025-12-31,連結,2486.0,28497018000.0,1.1345516873589223,9.607310124153534,120000000.0,0.5833333333333334,9.569469800787262,793000000.0,19539018000.0,11.26795047694068,2314000000.0,6730762091.512488
4519,中外製薬,プライム（内国株式）,医薬品,2025-12-31,連結,7033.0,11808812572011.0,0.7422204771551777,7.253322862931066,0.0,0.0,7.253322862931066,322880000000.0,11382210572011.0,11.12841818848488,598833000000.0,1720113289265.124
7453,良品計画,プライム（内国株式）,小売業,2025-08-31,連結,4375.0,1228412500000.0,0.7608253335328437,7.364952001197062,46738000000.0,4.142667636612606,7.246845843036164,32361000000.0,1139791500000.0,11.101456546374965,73840000000.0,211587113573.63754
3663,セルシス,プライム（内国株式）,情報・通信業,2025-12-31,個別,1988.0,72107105840.0,0.7403601150509146,7.242160690305488,0.0,0.0,7.242160690305488,1931598000.0,68067319840.0,11.096766929739832,2967854000.0,8500740094.41617
6363,酉島製作所,プライム（内国株式）,機械,2026-03-31,連結,3065.0,89025006135.0,0.9587479082972938,8.552487449783762,22201000000.0,0.9175262375568667,7.028529341758962,2554000000.0,93456006135.0,11.06663328907832,5005000000.0,14296843290.005651
3992,ニーズウェル,プライム（内国株式）,情報・通信業,2025-09-30,連結,478.0,19454217600.0,1.2380262390175385,10.228157434105231,30304000.0,0.9424498416050686,10.213715504831322,754287000.0,16722720600.0,10.999864004134253,1155855000.0,3281918733.908018
4543,テルモ,プライム（内国株式）,精密機器,2026-03-31,連結,2539.0,3759139301000.0,1.0628331066105836,9.176998639663502,379796000000.0,0.3315727390493844,8.365326764884989,133752000000.0,3858441301000.0,10.986890568989304,176320000000.0,500055743715.5998
3939,カナミックネットワーク,プライム（内国株式）,情報・通信業,2025-09-30,連結,529.0,25461828000.0,1.0335958115868102,9.001574869520862,580437000.0,0.7515716606625696,8.817696581186876,844461000.0,22715154000.0,10.984793889511247,1606662000.0,4555744091.095049
4613,関西ペイント,プライム（内国株式）,化学,2026-03-31,連結,2859.0,508834184520.0,0.7602901050068953,7.361740630041372,82417000000.0,2.62700656417972,6.701746049526633,13712000000.0,524021184520.0,10.806131083717007,49726000000.0,138746308933.81384
3315,日本コークス工業,プライム（内国株式）,石油・石炭製品,2026-03-31,連結,104.0,31444296000.0,1.5542615521811136,12.125569313086682,67277000000.0,0.9041723025699718,4.478364938090099,1411000000.0,92333296000.0,10.648769792393942,607000000.0,1669762058.7167048
7245,大同メタル工業,プライム（内国株式）,輸送用機器,2026-03-31,連結,1225.0,58212309925.0,1.7309874938937773,13.185924963362663,64497000000.0,1.5791432159635332,7.085307147000172,2759000000.0,96428309925.0,10.611582735641568,8371000000.0,22950037981.339684
6544,ジャパンエレベーターサービスホールディングス,プライム（内国株式）,サービス業,2026-03-31,連結,1561.5,279171216000.0,0.5944950473242802,6.3669702839456805,2981000000.0,1.1271385441127137,6.31161031322533,6855000000.0,278293216000.0,10.552829302299827,11010000000.0,30025201837.704796
3407,旭化成,プライム（内国株式）,化学,2026-03-31,連結,1615.5,2206372356000.0,1.126142662999542,9.556855977997252,937544000000.0,0.9294817096584267,6.984095743584879,80780000000.0,2771848356000.0,10.127269036142971,231200000000.0,606647658781.2427
6240,ヤマシンフィルタ,プライム（内国株式）,機械,2026-03-31,連結,537.0,37556962686.0,1.2407252599049885,10.24435155942993,1600000000.0,1.3402375,9.880518884017096,1507496000.0,32711814686.0,10.091332526378471,2592678000.0,6780783313.872493
9072,ニッコンホールディングス,プライム（内国株式）,陸運業,2026-03-31,連結,5455.0,689947221720.0,0.449237439357475,5.49542463614485,103497000000.0,0.5343150042996415,4.848296647167851,13560000000.0,756739221720.0,10.05777651762899,23818000000.0,62103008087.25091
3179,シュッピン,プライム（内国株式）,小売業,2026-03-31,個別,1221.0,26073589311.0,1.293880399963182,10.56328239977909,4617296000.0,0.7152367966013008,9.081691330945606,1199183000.0,28876222311.0,10.008352609048588,2537851000.0,6587531905.768031
8200,リンガーハット,プライム（内国株式）,小売業,2026-02-28,連結,2307.0,60138811404.0,0.1811468747003166,3.8868812482018993,7667218000.0,1.0481350602004533,3.565887878417706,767185000.0,65509131404.0,9.907967941679885,1418176000.0,3647723536.0254307
2875,東洋水産,プライム（内国株式）,食料品,2026-03-31,連結,10575.0,1172567040300.0,0.8176767659907609,7.706060595944565,481000000.0,28.232848232848234,7.714477459119943,38468000000.0,1137361040300.0,9.896110825230508,85799000000.0,220447642191.5915
5351,品川リフラ,プライム（内国株式）,ガラス・土石製品,2026-03-31,連結,2088.0,98440848000.0,1.186296934755564,9.917781608533385,39013000000.0,2.407915310281188,7.786284977797278,3827000000.0,111240848000.0,9.832106424943465,13609000000.0,34763167616.02892
6501,日立製作所,プライム（内国株式）,電気機器,2026-03-31,連結,5550.0,25172358000000.0,1.257558197192744,10.345349183156465,0.0,0.0,10.345349183156465,1194161000000.0,23848878000000.0,9.76755481271253,,
6929,日本セラミック,プライム（内国株式）,電気機器,2025-12-31,連結,3730.0,101571630000.0,0.8173458774654666,7.7040752647928,0.0,0.0,7.7040752647928,2808000000.0,81472630000.0,9.625214037389352,6228000000.0,15611806040.561079
6653,正興電機製作所,プライム（内国株式）,電気機器,2025-12-31,連結,2249.0,31279092000.0,1.5066363756951586,11.83981825417095,978000000.0,1.6462167689161553,11.530759326832454,1694000000.0,29005092000.0,9.576608486730509,2615000000.0,6526047605.11311
9503,関西電力,プライム（内国株式）,電気・ガス業,2026-03-31,連結,2612.5,2912746787500.0,0.722495854190873,7.134975125145238,3674835000000.0,0.8130650763911849,3.6083431889625253,71703000000.0,5846295787500.0,9.570437521878771,437556000000.0,1091358918159.112
6235,オプトラン,プライム（内国株式）,機械,2025-12-31,連結,2659.0,117947922000.0,2.2049849559813373,16.029909735888022,400000000.0,35.386575,16.095332651430592,7830972000.0,86911000000.0,9.527091011733868,3334561000.0,8284269107.381807
3302,帝国繊維,プライム（内国株式）,繊維製品,2025-12-31,連結,3375.0,93097350000.0,0.6252616481366328,6.551569888819796,56000000.0,5.09875,6.550696512674183,2295444000.0,81280363000.0,9.44433014620648,4055474000.0,9999408171.968132
3288,オープンハウスグループ,プライム（内国株式）,不動産業,2025-09-30,連結,7955.0,960245663500.0,0.9186248678981828,8.311749207389095,719951000000.0,0.7491482059195694,5.071234408206489,25572000000.0,1272514663500.0,9.410830950941717,145933000000.0,358720895171.7949
6914,オプテックスグループ,プライム（内国株式）,電気機器,2025-12-31,連結,3195.0,120565829880.0,1.4130187893625177,11.278112736175107,6454000000.0,0.8676789587852494,10.749148560559773,5657000000.0,104135829880.0,9.314776290124438,8153000000.0,19865803974.673862
1969,高砂熱学工業,プライム（内国株式）,建設業,2026-03-31,連結,4318.0,606587475672.0,1.051897002411059,9.111382014466354,37406000000.0,0.7915842378228091,8.628131224839358,24695000000.0,601456475672.0,9.259286686702028,47745000000.0,115747469750.97623
6432,竹内製作所,プライム（内国株式）,機械,2026-02-28,連結,7640.0,374352360000.0,1.5381435190654744,12.028861114392846,0.0,0.0,12.028861114392846,20121000000.0,318117360000.0,9.207263829674394,37687000000.0,90929924040.3244
3402,東レ,プライム（内国株式）,繊維製品,2026-03-31,連結,1288.5,1938523768500.0,0.8459970122302042,7.875982073381225,863982000000.0,1.3350509617098505,5.85948426372683,63063000000.0,2537210768500.0,9.189218306672863,97221000000.0,234184233315.25232
3741,セック,プライム（内国株式）,情報・通信業,2026-03-31,個別,3215.0,32921600000.0,1.292217914043675,10.55330748426205,36000000.0,2.2555555555555555,10.544243745718179,1592008000.0,29636017000.0,9.12163281941315,1879769000.0,4500005469.019673
4228,積水化成品工業,プライム（内国株式）,化学,2026-03-31,連結,586.0,27534968000.0,1.2879812389183327,10.527887433509996,31753000000.0,1.7393632097754541,5.820996320691912,1239000000.0,49935968000.0,9.101440166361929,2552000000.0,6097973100.586474
6814,古野電気,プライム（内国株式）,電気機器,2026-02-28,連結,7740.0,246863847960.0,1.785848325602508,13.515089953615046,11903000000.0,1.3820045366714273,12.956980918951517,16665000000.0,235222847960.0,8.93492821379277,16246000000.0,38231203040.57028
9336,大栄環境,プライム（内国株式）,サービス業,2026-03-31,連結,3970.0,396574813000.0,0.408368422920402,5.2502105375224115,115116000000.0,0.47491226241356543,4.175903119309237,7307000000.0,457250813000.0,8.93028608124128,22189000000.0,52194431578.85764
6330,東洋エンジニアリング,プライム（内国株式）,建設業,2026-03-31,連結,2781.0,146247228000.0,2.1288240421662272,15.572944252997363,60203000000.0,3.6405162533428563,12.093326091165155,7791000000.0,119464228000.0,8.856243712306433,-19003000000.0,-44397202865.25914
7740,タムロン,プライム（内国株式）,精密機器,2025-12-31,連結,1375.0,234850000000.0,1.2050478252207244,10.030286951324346,1045000000.0,5.090909090909091,10.008405818345121,10268000000.0,200524000000.0,8.85338594223274,16638000000.0,38861588200.714836
7864,フジシールインターナショナル,プライム（内国株式）,その他製品,2026-03-31,連結,3325.0,200038503700.0,0.4493048765550966,5.495829259330579,10358000000.0,1.8854991311063911,5.318089616273259,3939000000.0,175052503700.0,8.813486812937644,20463000000.0,47620787668.60916
5333,ＮＧＫ,プライム（内国株式）,ガラス・土石製品,2026-03-31,連結,5285.0,1544506876360.0,1.4396686416040971,11.438011849624584,244634000000.0,0.9353973691310283,10.00196138273889,82141000000.0,1589497876360.0,8.713648092516147,94997000000.0,219053696446.73886
6284,日精エー・エス・ビー機械,プライム（内国株式）,機械,2025-09-30,連結,8950.0,134170416600.0,1.684175939816479,12.905055638898876,6117000000.0,0.5035147948340689,12.364307030209018,7317000000.0,107818416600.0,8.684678139633018,10641000000.0,24471786724.47789
6952,カシオ計算機,プライム（内国株式）,電気機器,2026-03-31,連結,2404.5,571599937713.0,0.919994459868474,8.319966759210843,42296000000.0,0.93673160582561,7.811279056843971,17631000000.0,463237937713.0,8.556546268155174,23071000000.0,52435642870.28851
6850,チノー,プライム（内国株式）,電気機器,2026-03-31,連結,1702.0,31521434864.0,1.560709066821009,12.164254400926055,4191000000.0,0.48437127177284656,10.793572441527491,1528000000.0,26431434864.0,8.502062471264804,3225000000.0,7293057789.090775
6845,アズビル,プライム（内国株式）,電気機器,2026-03-31,連結,1529.0,827758913344.0,0.9135534645403474,8.281320787242084,9889000000.0,0.8423500859540903,8.193498708188178,30070000000.0,739716913344.0,8.49966071291618,47304000000.0,106950216270.92384
6988,日東電工,プライム（内国株式）,化学,2026-03-31,連結,3471.0,2355625389000.0,1.206550382288989,10.039302293733932,0.0,0.0,10.039302293733932,105342000000.0,1995820389000.0,8.484374170475972,183615000000.0,414552975328.7285
8022,美津濃,プライム（内国株式）,その他製品,2026-03-31,連結,4085.0,325713390000.0,1.078898106911242,9.273388641467452,23017000000.0,0.763348829126298,8.711706631589688,13395000000.0,302712390000.0,8.417345013552746,22603000000.0,50717024161.138535
3093,トレジャー・ファクトリー,プライム（内国株式）,小売業,2026-02-28,連結,2063.0,50229511400.0,0.9197949872218624,8.318769923331175,7222000000.0,0.5137081140958183,7.337626781702741,1874000000.0,52439511400.0,8.323970379746914,4777000000.0,10626761625.921873
4626,太陽ホールディングス,プライム（内国株式）,化学,2026-03-31,連結,4740.0,553819779840.0,0.9432298196907966,8.459378918144779,56851000000.0,0.651351779212327,7.73248291209754,21785000000.0,568128779840.0,8.286589992121895,32529000000.0,72113652022.4482
4091,日本酸素ホールディングス,プライム（内国株式）,化学,2026-03-31,連結,5601.0,2425748292000.0,1.3672875697921725,11.003725418753035,882060000000.0,1.8140829422034779,8.553215798086873,139423000000.0,3142460292000.0,8.065400033365766,197882000000.0,429806467031.0199
5659,日本精線,プライム（内国株式）,鉄鋼,2026-03-31,連結,1448.0,45271720000.0,1.0992569590142782,9.39554175408567,588000000.0,0.47619047619047616,9.281180424548499,1475000000.0,29950720000.0,8.060045068888922,3077000000.0,6680038101.472384
4099,四国化成ホールディングス,プライム（内国株式）,化学,2025-12-31,連結,2421.0,108627849000.0,1.342898539211549,10.857391235269294,24352000000.0,0.4168035479632063,8.945453499791206,4599000000.0,97495849000.0,8.008870761381626,10869000000.0,23484636584.82863
9273,コーア商事ホールディングス,プライム（内国株式）,卸売業,2025-06-30,連結,760.0,32011184800.0,0.8055511723054642,7.633307033832785,2451384000.0,0.4321273207298408,7.1210742739282145,700297000.0,19723053800.0,7.906804268950685,5355182000.0,11462056459.636263
6810,マクセル,プライム（内国株式）,電気機器,2026-03-31,連結,2507.0,117718692000.0,0.7721703876744839,7.4330223260469035,37059000000.0,0.4703310936614587,5.765919198672629,3328000000.0,123220692000.0,7.889165425332056,7891000000.0,16862050270.281372
7240,ＮＯＫ,プライム（内国株式）,輸送用機器,2026-03-31,連結,3049.0,490593247000.0,1.2014077293965384,10.00844637637923,62533000000.0,2.8981497769177875,9.204600636522082,19751000000.0,396420247000.0,7.756591814954927,32990000000.0,69633910314.79263
6465,ホシザキ,プライム（内国株式）,機械,2025-12-31,連結,5662.0,820367180000.0,0.4091363829389676,5.254818297633806,6390000000.0,18.97339593114241,5.360849080551373,16677000000.0,667315180000.0,7.657190989833584,51932000000.0,108608918175.56169
6135,牧野フライス製作所,プライム（内国株式）,機械,2026-03-31,連結,15240.0,379382136840.0,0.8022986696990135,7.613792018194081,37759000000.0,1.0122090097725045,7.0162264683101805,12175000000.0,341990136840.0,7.626608761923837,25035000000.0,52208853653.28462
7734,理研計器,プライム（内国株式）,精密機器,2026-03-31,連結,3355.0,158765310000.0,1.1830971397026009,9.898582838215606,1836055000.0,2.835105702171231,9.817830520120303,7474309000.0,136193497000.0,7.544618869601571,12425027000.0,25714861473.060646
4765,ＳＢＩグローバルアセットマネジメント,プライム（内国株式）,サービス業,2026-03-31,連結,650.0,89741802150.0,0.5983480883321904,6.390088529993142,0.0,0.0,6.390088529993142,2167887000.0,67892822150.0,7.47504477183959,5154581000.0,10599117718.90035
7231,トピー工業,プライム（内国株式）,輸送用機器,2026-03-31,連結,3080.0,74157160000.0,1.2025538187249007,10.015322912349404,51749000000.0,0.9522889331194804,6.290303061127118,3089000000.0,98059160000.0,7.388506724547817,7783000000.0,15875414174.981464
2809,キユーピー,プライム（内国株式）,食料品,2025-11-30,連結,4720.0,667880000000.0,0.3996792572808976,5.198075543685386,7202000000.0,2.5756734240488752,5.170098882975099,14858000000.0,609233000000.0,7.366186738324421,34628000000.0,70485972622.28407
3561,力の源ホールディングス,プライム（内国株式）,小売業,2026-03-31,連結,1622.0,49175796000.0,0.4394675505521354,5.436805303312812,2053643000.0,0.7790643261754842,5.250089669875732,1103878000.0,44228082000.0,7.3334605647474955,2325088000.0,4718356078.695134
6328,荏原実業,プライム（内国株式）,機械,2025-12-31,連結,2388.0,30876840000.0,1.2292394932049482,10.175436959229689,1523000000.0,0.45961917268548913,9.718731293741625,985000000.0,17875840000.0,7.310926304872966,6121000000.0,12395436261.852148
1429,日本アクア,プライム（内国株式）,建設業,2025-12-31,個別,802.0,27877520000.0,0.7805696230642817,7.48341773838569,4800000000.0,0.6264416666666666,6.476196714750747,1007471000.0,30262360000.0,7.166362619476974,2774429000.0,5543174100.403401
6332,月島ホールディングス,プライム（内国株式）,機械,2026-03-31,連結,2793.0,112069125000.0,0.9285836814856026,8.371502088913616,16738000000.0,0.4642131676424901,7.3439797219309195,3557000000.0,90641125000.0,7.122546311548749,9842000000.0,19583586658.430393
3201,日本毛織,プライム（内国株式）,繊維製品,2025-11-30,連結,1972.0,146476216000.0,0.5128493167525632,5.8770959005153784,14225000000.0,0.7135325131810193,5.420025997666409,3437000000.0,129408216000.0,7.089321118436976,11913000000.0,23631037855.014706
7296,エフ・シー・シー,プライム（内国株式）,輸送用機器,2026-03-31,連結,4175.0,217336012750.0,0.8531769757189586,7.919061854313751,0.0,0.0,7.919061854313751,6328000000.0,145976012750.0,7.071270149525255,18927000000.0,37481013688.78683
3915,テラスカイ,プライム（内国株式）,情報・通信業,2026-02-28,連結,2399.0,30991193620.0,0.7481535504377331,7.288921302626399,200000000.0,0.8049999999999999,7.2473459696550515,892086000.0,22925746620.0,7.013691043577952,1560235000.0,3073147837.7834153
7931,未来工業,プライム（内国株式）,化学,2026-03-20,連結,3700.0,94746218200.0,0.903410051837308,8.22046031102385,178000000.0,2.752808988764045,8.210207480357267,3462000000.0,75214218200.0,6.879557073868236,6723000000.0,13077043390.043623
6209,リケンＮＰＲ,プライム（内国株式）,機械,2026-03-31,連結,3965.0,112002963150.0,1.793787831713701,13.562726990282208,14067000000.0,1.1544750124404635,12.178203062369093,7445000000.0,99000963150.0,6.868936699384188,12847000000.0,24964139903.616547
3694,オプティム,プライム（内国株式）,情報・通信業,2026-03-31,連結,452.0,24678534656.0,1.4172327233981876,11.303396340389124,1250000000.0,0.570136,10.785951926214267,1483895000.0,22922854656.0,6.868105890757004,1969897000.0,3827583201.5619884
1945,東京エネシス,プライム（内国株式）,建設業,2026-03-31,連結,2074.0,68906061648.0,1.0991040080868086,9.394624048520852,18133000000.0,1.0307174764241989,7.6521567585450345,3270000000.0,77352061648.0,6.831711384368033,4737000000.0,9172870045.294706
7276,小糸製作所,プライム（内国株式）,電気機器,2026-03-31,連結,2692.5,828840352500.0,1.0925025764248089,9.355015458548852,1920000000.0,4.557291666666667,9.343927267288047,38405000000.0,705489352500.0,6.798751670458881,51438000000.0,99299220277.81155
2871,ニチレイ,プライム（内国株式）,食料品,2026-03-31,連結,2149.5,552389177968.5,0.3359220600175084,4.815532360105051,89824000000.0,1.0699812967581046,4.291655880680677,11873000000.0,590675177968.5,6.660689773987983,38999000000.0,74318571007.91508
2922,なとり,プライム（内国株式）,食料品,2026-03-31,連結,2011.0,30229772299.0,0.2308716473121103,4.185229883872662,3713080000.0,1.0209260236784556,3.8390800295907916,513026000.0,29727573299.0,6.622269467088804,1890547000.0,3589770642.7700267
3002,グンゼ,プライム（内国株式）,繊維製品,2026-03-31,連結,4160.0,131402053120.0,0.7246871355773457,7.148122813464074,11846000000.0,0.4609150768191794,6.5951193965036,4744000000.0,133312053120.0,6.61761447773922,4882000000.0,9265895257.172594
1951,エクシオグループ,プライム（内国株式）,建設業,2026-03-31,連結,2636.5,542127676000.0,0.6268750787797062,6.561250472678237,117240000000.0,0.8024564994882292,5.537298237845306,17545000000.0,617991676000.0,6.61627568741684,52016000000.0,98712472318.6135
9837,モリト,プライム（内国株式）,卸売業,2025-11-30,連結,1820.0,48776000000.0,1.0013419198868545,8.808051519321126,2389951000.0,0.7398185151076317,8.431186022642425,2034796000.0,41764472000.0,6.564486974902806,3333803000.0,6296002879.994992
8214,ＡＯＫＩホールディングス,プライム（内国株式）,小売業,2026-03-31,連結,1780.0,154236117120.0,0.5991456439554648,6.394873863732789,29965000000.0,0.6003670949441015,5.4522498555752374,4420000000.0,157193117120.0,6.485660963478013,16947000000.0,31769043460.735924
6460,セガサミーホールディングス,プライム（内国株式）,機械,2026-03-31,連結,3111.0,688244899836.0,0.1486762575548899,3.692057545329339,142000000000.0,1.3088028169014083,3.2844402609550354,9418000000.0,676468899836.0,6.479337098881965,47128000000.0,88294244923.85464
6995,東海理化電機製作所,プライム（内国株式）,輸送用機器,2026-03-31,連結,3120.0,278410080000.0,1.1707290375579829,9.824374225347896,10000000000.0,0.44099999999999995,9.499025880194775,11134000000.0,194653080000.0,6.397166749708239,35623000000.0,66226396317.90829
3107,ダイワボウホールディングス,プライム（内国株式）,卸売業,2026-03-31,連結,3781.0,334539099000.0,0.538652085956871,6.031912515741226,18369000000.0,1.1851488921552615,5.779636636400609,9461000000.0,309056099000.0,6.375093072181903,44169000000.0,81943988274.55966
5301,東海カーボン,プライム（内国株式）,ガラス・土石製品,2025-12-31,連結,1681.5,378241829376.0,1.1461754745319082,9.677052847191447,141111000000.0,1.1860875481004316,7.370011205077692,19018000000.0,455025829376.0,6.361894726114048,25850000000.0,47898421316.34084
1417,ミライト・ワン,プライム（内国株式）,建設業,2026-03-31,連結,3614.0,330049739006.0,0.674162076238804,6.8449724574328235,119576000000.0,0.5701813072857429,5.176219177808022,10530000000.0,392541739006.0,6.226935497966746,34267000000.0,62693514029.76878
4046,大阪ソーダ,プライム（内国株式）,化学,2026-03-31,連結,2099.0,280552340000.0,1.163527263092026,9.781163578552157,7172000000.0,1.3859453430005577,9.571899026288778,13996000000.0,238922340000.0,6.197108688574737,17634000000.0,32171978141.3126
5957,日東精工,プライム（内国株式）,金属製品,2025-12-31,連結,778.0,31108343226.0,0.991694387739671,8.750166326438027,2676843000.0,1.6083685147018336,8.18431266051834,1182344000.0,24355062226.0,6.117241497860093,3431865000.0,6214264236.552618
2301,学情,プライム（内国株式）,サービス業,2025-10-31,個別,1740.0,27074400000.0,0.9597334899275156,8.558400939565093,0.0,0.0,8.558400939565093,1149587000.0,22389203000.0,6.109332787040323,2332961000.0,4221271794.023182
9310,日本トランスシティ,プライム（内国株式）,倉庫・運輸関連業,2026-03-31,連結,1422.0,94428645174.0,0.8915025596552092,8.149015357931255,35353000000.0,0.33462506717958873,6.020346549807,3505000000.0,105595645174.0,6.024075804202489,8548000000.0,15342971141.61154
6279,瑞光,プライム（内国株式）,機械,2026-02-20,連結,929.0,26755200000.0,0.7209735843750472,7.125841506250283,6204342000.0,0.4805634505641372,5.8749267410338275,758229000.0,23559151000.0,6.016689442261292,162723000.0,291871256.2234811
4733,オービックビジネスコンサルタント,プライム（内国株式）,情報・通信業,2026-03-31,個別,8755.0,660162020000.0,0.433205416361179,5.399232498167073,0.0,0.0,5.399232498167073,15863846000.0,543909429000.0,5.881504155309026,23580942000.0,41760161812.57904
4272,日本化薬,プライム（内国株式）,化学,2026-03-31,連結,2077.5,332400000000.0,0.8050081242922911,7.630048745753746,49184000000.0,0.6717631750162654,6.733165444799953,12784000000.0,328216000000.0,5.803309767615527,22454000000.0,39471738467.10704
4633,サカタインクス,プライム（内国株式）,化学,2025-12-31,連結,2692.0,145831024000.0,0.9756242918873352,8.65374575132401,28896000000.0,2.5799418604651163,7.649272412212719,7167000000.0,155945024000.0,5.7299901393942925,15226000000.0,26580781318.381657
1911,住友林業,プライム（内国株式）,建設業,2025-12-31,連結,1329.5,822370202000.0,0.6780612355796481,6.8683674134778885,723231000000.0,1.2764386482327221,4.25174403897237,28770000000.0,1337024202000.0,5.705311048697547,168724000000.0,293863027072.4614
2918,わらべや日洋ホールディングス,プライム（内国株式）,食料品,2026-02-28,連結,2808.0,49492853280.0,0.4236261355469018,5.34175681328141,25494000000.0,1.1339923119165292,3.911202742726654,1242000000.0,64608853280.0,5.671414559316778,7441000000.0,12918334196.875347
1721,コムシスホールディングス,プライム（内国株式）,建設業,2026-03-31,連結,5433.0,641094000000.0,0.7897136390002807,7.538281834001684,2413000000.0,1.9726481558226274,7.517412015856045,27482000000.0,602174000000.0,5.538692372967324,50904000000.0,87270808574.91685
7942,ＪＳＰ,プライム（内国株式）,化学,2026-03-31,連結,3110.0,81503997030.0,1.177353598880282,9.864121593281691,21687000000.0,1.245907686632545,8.05288601679857,4315000000.0,86623997030.0,5.507723271847398,7765000000.0,13273454822.063578
5802,住友電気工業,プライム（内国株式）,非鉄金属,2026-03-31,連結,2180.0,1730791380000.0,2.2240410379230515,16.14424622753831,512269000000.0,3.240855878454483,13.19737643764223,182009000000.0,2007139380000.0,5.506465408186568,418173000000.0,714737761225.7351
