sec_code,name,market,sector33,price,change_1d_pct,change_5d_pct,change_20d_pct,volume,turnover_yen,volume_rising,market_cap,is_large_cap
6976,太陽誘電,プライム（内国株式）,電気機器,9060.0,-2.265372168284785,-6.462936196572377,-11.824817518248176,27642400.0,250440144000.0,True,1179779437860.0,True
