code,name,market,sector33,sector17,size,edinet_code,edinet_name,fiscal_end,has_consolidated
25935,伊藤園第１種優先株式,プライム（内国株式）,食料品,食品,-,,,,
50765,インフロニア・ホールディングス第１回社債型種類株式,プライム（内国株式）,建設業,建設・資材,-,,,,
75505,ゼンショーホールディングス第１回社債型種類株式,プライム（内国株式）,小売業,小売,-,,,,
92015,日本航空株式会社第１回社債型種類株式,プライム（内国株式）,空運業,運輸・物流,-,,,,
92025,ＡＮＡホールディングス第１回社債型種類株式,プライム（内国株式）,空運業,運輸・物流,-,,,,
94345,ソフトバンク第１回社債型種類株式,プライム（内国株式）,情報・通信業,情報通信・サービスその他,-,,,,
94346,ソフトバンク第２回社債型種類株式,プライム（内国株式）,情報・通信業,情報通信・サービスその他,-,,,,
